pkid,fkdevicepool
e2882eb5-e72b-4c09-4f2e-b53f12daf3ad,7158ff2e-20ce-4383-93e7-30fc61a87c01
4535b634-79d5-16d0-0ae0-a32a60b45f58,4fb958c8-8a61-440f-94e6-d24bc92551c5
c1c8ee61-eb7e-51f7-265f-85b5ec64c456,ec9c8c3a-1110-41e4-af26-57c6ac0c2ba4
c61838d8-961a-42e1-5883-e0e04f9758a4,2970a6d5-1213-4c9e-bb1e-adf9753c8b71
c27570b0-dd05-a307-21c2-f8ddcc228cd9,eaed9724-8b64-4a8a-85ff-4de7bbec7c07
9602614e-a549-38dd-7c56-f40ac9b43dde,4c690a58-4aa0-44e7-bcf6-7ae5946517bd
ca307a45-2196-ddee-b52f-5ed2debc0a44,a5d399eb-4c52-424f-bea8-77272a20aa2c
d17e0792-c8e5-5bfc-7999-6fabea7acd3e,61d6cd2c-4677-4cd5-bb1d-05b3d6e51cd7
cc7ed624-931b-0904-9f4b-a21754291ba1,c6dbbb78-bbd1-43e5-998f-2c693e64d196
cd496b75-3777-57aa-0a59-0c7973bbbc7f,d8ee1951-0ffb-49c1-973a-196499e003f2
cd534e11-442d-ef65-83fe-f18620f9b3c8,8d26008e-47d0-4adf-bf58-e7a0a138c40b
ca53d265-717b-64d8-a245-b4d9fa44ca49,9ad49800-2ff4-470b-82c1-00383c6604c3
d9332fb4-dcf3-2bb2-102d-7cdb3413827c,b3f33d7b-e8ab-46c3-824f-97ec57b100b8
e3643c4d-7253-e9d8-2613-44649e271ab3,747b9494-5574-495e-8662-d443a56be977
6f769d9f-d7b3-5d04-cdba-a5db852679d5,2a44becf-05dd-49bd-8867-3e0bf5a9d339
691b7003-4fed-0fd6-f0d9-7f0f6526294d,ec717864-848c-4d00-9195-11c18d31b0bd
df387280-e878-fe81-9157-efec060e12ba,bc63242f-b1e4-475c-a3a1-a9a6fc0657d6
704ee0da-226e-46a6-fa89-b731b2e0b5a2,2bfb32a0-7f61-4446-8e4e-be3eca8d66f6
d9b31424-c3f9-bd0a-ac7d-52a65969840f,6ccc0d85-d432-4c1e-b7e9-e5d20d4100ae
6c79519e-d59d-3d77-8fc7-fbc923127d33,3803f69f-fe22-45da-94ff-f3b6ba7a7537
e3ace4f9-78d9-c09d-5883-86e864380e6f,1ddbf220-e42b-48fc-bb8f-b46701552a10
fbb76b4d-49a0-f764-9de1-cd68f214c9ec,36db26f5-c7e0-4c6f-9177-d565aefb5993
f8b6beb4-a260-61e6-0ec9-2dde412044f9,d1139b22-c73c-4f9f-bda7-0cc7a7b58044
f79e6894-0450-b580-687b-807b4ba79207,7fafb173-368c-44c3-baa2-718ed7eb2443
fae8cfbe-b8b7-7f2b-52ad-10552d7bea6d,8a7498c2-7d35-4131-8569-afc7ca5254d7
e4e424cc-9358-e181-1a6f-686871744bfd,12c291e2-8c54-4a11-ba19-9fe107e3b834
fcee63c3-ca58-8bec-573f-29cd3b6f35c5,06523aae-0397-4d05-9355-bd42b69f4de5
eea51c9b-879c-f694-3a4d-adfea5b8396f,b33c1fb3-04fd-4a02-b881-a7ed2cf76faf
eb70d0fa-53a1-c53a-3a73-3e6c1eecf50b,f658e7a9-5a12-46ca-bd9d-22aedd43555a
ef220217-6cfd-f7b4-8095-e916e48d84a4,ec1705cb-cd3e-40bf-969d-065d7d93402e
f284918e-765c-c331-2f86-e52e07a6bd39,d6def186-6387-4da2-bcf7-c406a8a9e2ff
ec0b3529-c46a-e394-92b4-593db77c7a30,41d38d6f-54b9-49df-9c15-edb057664664
ffc5273c-b17e-cc67-bf73-19c50789c560,fc4172fd-21f7-4849-9a42-2417297f7c2d
2bed3f7f-e206-97a2-2489-40f69ed77769,62fb2c22-4586-42e3-9749-61803ff383dd
46723e79-c7ab-845e-7bf0-b87dfdc8587a,e8501301-126d-4613-af08-a5c915cd4bea
395ed8a9-a574-7870-8789-79ce3009dc4f,571ceff1-d04d-4edf-aed6-ce44cf045668
418689d5-5c2d-601a-0d20-15d4a251d913,c9e686ab-107d-4fa1-a397-57c8145f4499
2b46a8ab-5498-e7e9-f0b1-19547d671aa3,76668df9-2018-493d-a54e-07fc19daf761
3c68c498-d4c2-4072-c3b4-ed4baa04ea3a,0492e624-6a5a-4ecb-95bb-bf749aaa2837
35120868-6fb2-7b3f-59c5-c13bc8c8b59c,cb5be01b-d908-4df6-b106-65793abfca0f
2f06bd65-66f1-2988-a61a-48b84f6503d8,22805847-a3da-41a1-9ef2-b37d1bacf637
2ff86a02-9a26-48ac-7ff6-fda60a0abb73,2ba58c8f-ac43-49be-90d0-17bbf22cc2eb
2bf6b5e3-88bc-0381-73b9-d205e0fea4f5,4c75994e-b78e-4e47-834e-795b42b32e60
2cbd4139-5c88-f3cd-1262-d772f5a4a177,95422b3d-de20-4440-be04-1593de4c9cf6
59a1b104-efe6-8242-3bc3-a2c723a40d5b,fb6b5fed-d1dc-41f9-be36-30696f0dfa4a
0ec73897-0e6b-55a2-9f90-8e25f2aa6edf,fdd30ef7-e4cf-416a-8db2-c914ef812dc2
5a645386-a7d9-6555-c7c8-1f81490103e5,2f74f5ef-981e-4794-89f8-f65521d98af0
5a81f2e6-6a9e-26b1-20b3-f1e8a70d0b6e,2eca0dce-3f83-49c6-b9ec-82fde5d1f6a2
1dca820e-357d-70c6-c948-30e4277fac6d,9cec88f2-f45d-4881-abe6-24967e8bbb4d
1dc56333-aff4-bcbd-1d01-c1b3f9eb86d3,b1ebca68-24ed-4779-82d6-d4a12a4b01f9
641eea01-788c-3cd9-4c96-19d980d4dbb8,2b92093c-5a20-4d40-8649-05b71c69f0e5
1d4686b3-8b33-6507-778b-1ae6a2e7dbf8,880732d1-9a6f-46ba-8d25-d73864ad230b
2757b34f-013b-1889-fb53-3d606a774628,30c13f05-fb5c-49aa-99f9-241e13b95f32
13befb37-2cdc-0073-6b2c-9358a6af6558,035692d5-2a1e-4322-aba4-ec2c5cb788e0
14af57d2-7457-b3e8-433f-cfc3a0238b6b,e29919c5-9b6e-4fdf-a8ca-6e2ad1f46276
13f6cd0d-c90e-64c3-00e9-d85eed1bcf24,4860667f-398f-45b3-b4df-99fc27a57b0f
132fca2f-4631-a21b-54c5-c629f70a46eb,57efc1bc-f784-4975-9eaf-dbcd1a0965d6
13b1acf2-5c9e-5f69-7297-c7fc5a5161c9,cd587f90-cd11-4f58-abb8-cfc865768f49
16ff2ac9-c65b-df59-e09c-8767d8121f5d,ddc5d131-4c0b-41fd-9639-ebd67217e647
1777f14e-7748-84c4-cc63-03ea8dac538d,b3470640-dc13-4dc2-a98b-ae8c1f600630
78c6b2d6-544d-b7e0-b83b-ccca066fe2bb,0c221799-bc4b-4bdc-a30e-68ed3211fd4a
872a25dc-c0e0-5162-6a6a-6b25b5778a97,3b6258fc-237e-4102-8ac1-0841efdc9972
843cea7a-5a41-7be9-73c9-cb983c80c16b,b6977702-564f-41b1-8172-71373d5c561c
85924d35-f285-38de-9c29-48dfac9c018d,2403b206-65f6-473e-a5fd-66f66910cfbc
1ab63881-aec2-a943-574d-450f7133df4c,47bcf6a5-a35c-4eef-a84a-87af35538876
857586c1-beb6-f589-c789-3afca2e28804,483abb4f-7b7d-42a4-aec9-f951aae7585b
8b32a726-1a1c-f0d5-8e99-3a636e1f3eb1,a07e57ff-93da-4a9a-ab9f-6050855dc905
8e1dfd63-2400-c8a2-e4bb-94cecc756976,dd958bd1-04ba-415d-87c8-5db2318648e3
8e75ec6b-a9ba-98b1-6d46-ed64f0ee2a49,ba5b5e02-7e2d-4b6c-b6a0-1706dc914b15
88c885cc-8d9e-e06c-b547-b934a966f16d,a58b686a-0e69-453a-b498-f9c081607195
8e6268ba-df66-24d1-5e5d-30d9d47e00db,de68284e-7f43-4740-a511-38b3067686c2
00dba53a-5d62-cec6-4e52-6b7720bccdd6,02f7c080-5a66-4249-b0e7-5fd597fd71de
0e955302-f25a-9f6f-2362-bf7b3b674995,f7b7e2d3-7c48-413b-83c4-e716459dbf2e
0a466ab6-a4e2-7e17-55bf-5fd8a0801732,fe44eabe-807e-42b4-9d66-a79938eebf92
0196f826-1612-50d1-a77e-41c05f80651b,c9b0b0bc-7908-4e41-9096-deed9d35eb2e
07444bb0-6325-e95e-1cfe-7024df4536e4,956d494b-4740-4cde-a461-b0a6ab7d919b
073de1da-5990-b05a-9990-f6368a0f8de7,05d0ac05-fbd5-4ea0-9322-1afc6dedef51
0e5ccf32-f3db-6851-17f8-4aa091691c07,5c48c21b-b4f0-406c-9b1e-775eb192f831
0372bcdd-4bef-75ee-ba0c-835140686db9,6c74898c-1ee8-434e-b9bd-39b9237b7db9
05b73ae5-1702-6ffc-f357-a15f6fd42a70,02513a42-4f49-43ac-8bca-6d3f20c02be8
4f968a09-c604-72fc-10db-64451288b092,edc3c7c8-b725-4dfa-9790-f4f1c8c276b6
a252a8ef-0528-1cfc-d12e-f27d28092fcc,e9aedb1a-5d2c-4f7f-81de-b8a34a2b95fd
a08c7370-02dc-c523-b579-ff193e694377,c3170cb3-88cc-4550-ad7b-a73a28b0daba
48b09e47-7e67-92c3-649c-9400f9b4ee15,deccbf1e-3353-446b-a57a-4e8dbc3da8cb
520ea6e5-839f-5558-3aa2-974dfb623c30,e0e56510-f0f1-410e-bf8a-eff442fb8e45
a51251a9-df8b-2667-6e09-31361f29555c,e92a5195-8476-6c7c-1baf-2a278fa637a7
9122dff5-1d15-63ae-7982-36086db7faa7,6b6d98ff-5128-4bc4-9467-8f79039787de
9a21f7f0-bf8e-96d7-0070-50f530170082,b3fdf9bf-8778-5173-76c8-bbdb4c16fb89
abd48498-499d-081c-3e3f-44aadc12c298,fd0a5a23-36c6-49a6-ad6d-c622799e8721
9ba6cf22-d138-30bd-c18a-055a4a09b071,b99d96f0-7e97-48a3-b587-b58b37f895fc
94354648-e753-76cc-d91e-d2ec881f9aef,ba928e69-764b-4f72-be62-5a4a41b54c8e
a7d0c5e5-27d5-9556-35af-862af33236c7,f2d24595-0235-4d28-8d5d-2ece7141562f
ad741233-c96b-c25a-7b13-e7b3028979d1,a468ba3f-0e60-469a-9d1e-2afbf069872d
b9bf3506-064d-652c-8884-b538e0c63def,0882d923-743e-4f19-8fd5-7cc3fb19331e
9c417cc4-c576-5de2-2408-2e022bb43c33,8278352d-8c70-41f5-99ea-29020e6dd668
b769d546-1c69-ba8e-b759-af741186596f,4e3ab4af-d320-4499-8bce-f2584c49e3d9
afc32bc8-7863-fe2b-110c-e03b846834c1,5f858446-ec41-456a-a7bc-09074e21fa8f
b810b74b-7efe-351a-066e-19c4b1c00948,4fe52a6b-d664-4c83-b9c4-8c73eeeabba4
b570cdb3-544a-11d3-f03f-361bd564e833,b4fa89a5-ebb5-4603-8a90-0da478c1cc17
9cc044fa-627a-75b4-fe69-fff625c17efa,b6c07c8f-b58e-4788-8e17-4bcdc595ed2b
fe0cf1b3-1970-4b04-e6a1-a6997bbd3211,0b93690a-2c6a-4fdb-bcd9-8b12cad309eb
8e4990c9-e2fa-d74a-ba47-9b5c3cf1babf,2ec0a9d8-21bc-4d8d-9cee-7c7643601d9b
bd42ab58-05f6-008d-448c-b3e6572b3fed,1d704005-9b90-47e2-9577-e8ab8918e39c
c6a3bcfb-40c4-dfbd-3b35-b4c025af0ac7,025cbe9a-5f17-408b-bc2e-34228fe93827
c07b9201-bc97-8a41-acec-b33174c11b9c,e6b6a1d5-5bb5-4990-a4ad-76be5f99dc6d
c0a3ec84-a251-e286-a307-fb422e4a0447,417933e3-459f-4ff9-963c-7e5db8a5706a
bff20a2a-395e-c653-2769-bd01df71c1fa,04f2ce03-ad0b-4250-a899-cb2e860c1d9a
bf71ddd7-b1c2-3600-db15-ae8dce753713,9e66539f-2dc9-4362-8b88-cde7093c908d
4ab262f8-7657-0563-1a6a-a2ae5d2fff30,3a5190c2-7e7a-4750-8cc3-02842c842872
77b90ec3-0101-43af-b208-d47bf5cd8919,c47deee0-33ac-40b2-a1fd-92709b493ee0
21d804ad-7d7a-569a-a488-17811c8beacc,f0620bac-87f6-4a02-8ee8-93ea5631f376
ab3964cc-3f2f-d3cc-df09-9fb90d4e0cf5,7f73abb2-027a-42c3-afba-8dfc0da3dd10
03267c73-8676-991a-f661-001a1138fbfb,12213aad-a5d9-4849-afd3-d75f8c6d7ce1
d47212b6-4fe8-1a3a-335a-bf989af50c48,ebba6cb5-d8bd-4dfb-9c02-d8fc8cdfe814
986a16b9-58e6-6d1a-476b-4fa449d8a3a8,4350276e-4af3-418f-99c7-87dd18c2f35c
39370b8c-d713-6840-ef19-1ca083d85ca0,3300c29d-4834-488f-8ff3-89cea1adfbc2
2241586a-32a2-4bde-50bc-d3a79f3dcf49,bacd073e-8e2b-4605-b60f-f5e32c86b1c5
2c4fb1cf-e821-f9f7-613d-46edfab951f5,0b1692a1-563e-4e9a-9510-3373d270daf7
a6b282a1-5a17-7288-ac5f-3dd40edfed79,ac93ab06-618d-47cb-b6c3-6b26b24f5eef
6087404a-1ed0-6f95-84b7-ecd20d242d82,994c8e8e-dc2d-0146-859b-918c6e97751d
079ee42e-819a-40ea-0cd7-b8c27b9fd4ff,994c8e8e-dc2d-0146-859b-918c6e97751d
f3d15949-67fd-5b00-a23e-ca92b9067f11,fd2a633e-8f38-480e-89df-d96b596a0407
bdf948bb-5827-09a3-4e90-f21dfc9e3bf7,cc601ca8-3e6c-4b96-ac24-6d688976ef71
c1e746bf-b0fd-7b8d-a06c-621d01885d27,ae6a6c87-650f-4d58-927b-c50100b47d1f
11443c78-3e17-e95e-754c-9ba8f3cc04e2,fd2a633e-8f38-480e-89df-d96b596a0407
fb7098c8-5217-0e2e-e96c-edbfae0df9b3,e332f963-5739-4194-82b9-6f472aa1a023
6a839df8-f0c8-2fdd-7573-a799f720fe81,6de69c92-2df1-4e81-9186-6989bfea27a0
b4c5f845-0710-5ea0-c3a1-bbb993c87fad,84a1b25a-3005-49b4-906c-c937b36e0a99
6479f359-cbb7-21f7-62ac-4dc75f8e3a13,8191cd1a-d563-4e54-a2b8-1b8f299b8210
522b9420-01d2-795c-4347-a087864abb01,84a1b25a-3005-49b4-906c-c937b36e0a99
5d6598bd-cfa8-b052-4960-80077b6c6dc8,f058ce8d-f8f2-418a-9022-4d7aadff34bb
f04f9180-18c3-a802-7362-4e6e6df69d27,02c29bb0-003e-4619-90b1-c643b7bb85b3
6c1a5364-1e88-751e-7290-2197729d19b6,290c5f14-6fff-4b0c-a029-66c35360d8eb
735eb3c2-1cd9-9094-8992-030d56202bbf,e332f963-5739-4194-82b9-6f472aa1a023
90d3bd98-a455-a19a-9be9-ea8df4aa7a0f,0f6c8f0e-f07d-486f-a5a2-30fae1fa297b
9b5f9ddd-ce0e-75ba-f4a2-12eb54c18651,8bc036dd-26f7-4743-9d95-d2bd57b19e90
99fa3ba7-6dbd-3192-0f08-144fc2c8c94a,0f6c8f0e-f07d-486f-a5a2-30fae1fa297b
16536694-4ae2-1ef3-27c3-1a10e6cf432a,c3869a4c-5b6a-26b1-ccb8-8cf950a61903
9785199e-3c8d-dc0e-668a-9f385b77cf08,c3869a4c-5b6a-26b1-ccb8-8cf950a61903
aec4f27f-d086-dfad-444b-fc99d6535561,3281e056-b719-7e33-a033-103de68f547c
58fd30e1-2d1a-6a02-71de-c7937798baff,8fd0619d-5497-4be1-abaf-cc87961dac2e
1b62a86c-dd54-b1f7-d0f2-73f1fdd61275,aa008501-2048-229c-70a4-3beb7820e672
bd53644a-e6f3-c00c-5b86-22d527437aba,aa008501-2048-229c-70a4-3beb7820e672
a3a234e4-a192-153b-b886-22b7cc945c2e,77bc03eb-64d6-4c86-ac3f-ce084f6643a1
9000fc2c-d3eb-3ad7-e4f5-314eb936e3c1,54e7be7e-182b-0f01-b847-84b6c317557d
e75fd2ae-8279-4477-5b7f-2f19ac2adf47,ef83ac08-aa78-780d-ea59-f1075a9fc600
46ee7da6-53b6-938c-37e1-936ff804b775,ef83ac08-aa78-780d-ea59-f1075a9fc600
85ef4329-f1fe-ad23-e365-0e4e0ecc42c9,5139109f-d2c2-417d-983a-d0ba8d0abd9e
61cd8c6a-b9e3-9d29-aadc-513c675fbe83,747067f9-14a9-4ad5-8daf-d5087542c39b
