pkid,fkdevicepool,fkcallmanagergroup
2e322ef2-0a1f-498b-ab73-5a715d35350e,5bf40713-b78c-fb0c-1092-8c8a2460097c,1e35ee58-8dc3-c03b-f223-0a2e9bde90b4
690951ee-2f46-4088-acbf-7a10d2d1ede2,46f3793c-e1a1-486f-ac46-9d37d39c6715,70c197ba-8951-14ad-a270-b32053663da9
659f17ad-7dab-43a1-a296-38d4f9598731,4a8ea536-5deb-42f6-b519-68dcb93d4bd7,70c197ba-8951-14ad-a270-b32053663da9
c0c37415-c40a-4635-b787-e7651628a72c,4a842265-5fd0-41a1-b3f4-2452bce0ec53,8578e802-08ab-1d2b-e599-c3b247d9165c
fbf88814-58e0-4cef-9c52-1412e57979c8,48bbdfb7-13a3-71e4-329f-4713309c14fc,1e35ee58-8dc3-c03b-f223-0a2e9bde90b4
64b2edf6-8f34-4597-a61c-8bd5e431d1b7,4816b02d-9e68-49c6-939e-e5cd7a419c24,70c197ba-8951-14ad-a270-b32053663da9
e3500a31-a07f-4ede-9b2a-3c1e46f262e0,499e4ef7-65b0-6c8d-86df-da3df75ee1d1,e64d226d-1d88-a330-ae45-a66bd201b031
d5abfe6d-bbdf-427e-ba0b-07def57f5cd2,4a0a24a7-86c0-438d-9297-ae5afaeb33d0,1e35ee58-8dc3-c03b-f223-0a2e9bde90b4
011138f4-7f09-4795-9a39-e2134f463fc0,4af206b1-8745-acd8-f975-0478477bdec8,1e35ee58-8dc3-c03b-f223-0a2e9bde90b4
d8a6fc94-9dee-4c01-b04e-08b7166e6aab,61d6cd2c-4677-4cd5-bb1d-05b3d6e51cd7,1e35ee58-8dc3-c03b-f223-0a2e9bde90b4
41a3597c-561c-46ca-88a5-bdd2ffc95d56,503e8592-d6d3-4915-ba2e-6449bf3eea6d,8578e802-08ab-1d2b-e599-c3b247d9165c
5356953e-77dd-4758-8655-c54515cdbf57,4fb958c8-8a61-440f-94e6-d24bc92551c5,1e35ee58-8dc3-c03b-f223-0a2e9bde90b4
9e1d8e83-46f7-4bc5-a11d-3695774c62f3,4e3ab4af-d320-4499-8bce-f2584c49e3d9,1e35ee58-8dc3-c03b-f223-0a2e9bde90b4
bd6f1c21-8708-40bf-8f7b-53bb9a717a51,60a27070-a18e-4962-8a3f-a63fade46b88,1e35ee58-8dc3-c03b-f223-0a2e9bde90b4
b3dcf08b-b43b-4af2-918c-a41c075e9690,61681686-f873-4d82-bb20-097b2fd5217b,e64d226d-1d88-a330-ae45-a66bd201b031
a9d21d9a-a241-4d37-bcef-a4a3d8bf51a1,646b3ff2-30d0-47aa-a9fd-e4c81447c043,1e35ee58-8dc3-c03b-f223-0a2e9bde90b4
60acddd0-6ec3-4639-9e0c-773f8640e8aa,683da61c-ba4d-40d0-b973-ee65756cc224,1e35ee58-8dc3-c03b-f223-0a2e9bde90b4
b7b263d8-a6a7-40bb-b858-bc6d229f69d8,6812ccd3-4d78-4650-9bb4-a499ee35e6aa,1e35ee58-8dc3-c03b-f223-0a2e9bde90b4
b23d7a9a-3de4-43e3-a46e-87a1a3ec58ee,732b1f3a-c463-ee91-594d-083e360f6242,e64d226d-1d88-a330-ae45-a66bd201b031
90a9f720-0899-4139-802a-7cd031fb485c,70dc1af5-7e4c-4965-ad40-8f10c6ca6a08,70c197ba-8951-14ad-a270-b32053663da9
5df2a7d1-f3c5-46ea-b00c-e3e20bdc5e76,74a51cbf-7e86-4faa-8916-de0bd4bd74fe,e64d226d-1d88-a330-ae45-a66bd201b031
f9700ca5-f7e6-4bc5-abab-f2164bbc272f,774529a3-4def-449c-97a7-813443044af6,e64d226d-1d88-a330-ae45-a66bd201b031
aa3a86da-24e7-40d4-b4ba-07493ed7e96f,83304aef-a487-440c-b087-4bbfb810eefd,8578e802-08ab-1d2b-e599-c3b247d9165c
0f01807e-5a38-4a6d-9cf0-bae0f08b9633,5575f826-1ee3-4705-b04a-d53a835a9573,70c197ba-8951-14ad-a270-b32053663da9
da015e11-1794-4a27-b440-233d935e5de4,527ab966-09e4-47a5-8dac-651dab32406e,e64d226d-1d88-a330-ae45-a66bd201b031
7b53b43c-ebfb-4b10-a531-3050d4235cda,54fa8811-2458-4183-b7aa-cfb2e01963c8,e64d226d-1d88-a330-ae45-a66bd201b031
704befcc-ef58-4310-9424-74a04272dce4,54183697-fd95-4bc8-bb69-b0641e2db630,70c197ba-8951-14ad-a270-b32053663da9
ac10463b-63cd-49dc-a9be-ae512625b271,50418a68-159d-77c1-1cdd-cb3599a4e48a,70c197ba-8951-14ad-a270-b32053663da9
5bcd8d33-519b-4bdf-97e1-52afd650f1ab,25b6b9cb-5f00-88e8-90a2-06e594a37410,1e35ee58-8dc3-c03b-f223-0a2e9bde90b4
0ea711bc-5f2e-4b63-81a5-997707445f59,54d88de1-75c9-9578-0337-0194a08843ad,1e35ee58-8dc3-c03b-f223-0a2e9bde90b4
7eda1872-985e-45ee-90b5-56d6a134fa93,5373fbdb-3163-489a-8376-9b2759493417,e64d226d-1d88-a330-ae45-a66bd201b031
7f151897-d1f5-4b49-b79f-16967754fb9d,57c12c1e-eccb-418b-ae48-c71e3dbf39c6,70c197ba-8951-14ad-a270-b32053663da9
b2143229-81d7-41d3-9c81-d584e9c939ae,5a94ae5a-bd1c-47ee-b9a2-80963aa9884d,70c197ba-8951-14ad-a270-b32053663da9
f6e2735c-aafc-43b8-9bb3-12cb794b138c,5862a025-cdea-164f-9bab-dac413951614,70c197ba-8951-14ad-a270-b32053663da9
d6d58427-eeb6-4189-b030-08b68a5ca687,5922b385-33af-4632-8080-a8faa6c3e2c1,70c197ba-8951-14ad-a270-b32053663da9
324431f7-d8e2-48a8-902e-122d38f94952,5954cead-e6f4-441a-abeb-44d37c2a028c,e64d226d-1d88-a330-ae45-a66bd201b031
eaec597c-a60d-42ed-982d-146c090bf546,57c1561c-cdef-1e65-1355-b3acf8e7dd95,1e35ee58-8dc3-c03b-f223-0a2e9bde90b4
9ddcbf78-1ce4-4a50-a3be-76f8ec06c5af,589bb6e2-fcf3-4f57-b34d-c0060596bcec,8578e802-08ab-1d2b-e599-c3b247d9165c
f65f8d01-7a10-484f-be13-fb76fd8d1506,5884314a-af81-4d5d-ae19-40849c497cfb,1e35ee58-8dc3-c03b-f223-0a2e9bde90b4
63b11094-3c66-4f30-b7b9-57e40b351f4f,5f49c36a-4d90-9616-ede8-fc951fd8f156,70c197ba-8951-14ad-a270-b32053663da9
deaea39e-3fe3-4039-959a-117132dcb0e9,83117ba0-c49c-424d-898f-f33f8a47c9b9,1e35ee58-8dc3-c03b-f223-0a2e9bde90b4
b40a00c8-124b-498d-92b7-2b830d554eca,88322093-24f1-4380-88a0-bc4beb0c3abc,e64d226d-1d88-a330-ae45-a66bd201b031
83279841-36a0-4a92-b1c4-6185e91fb0d0,86b8e2b4-0698-75f1-85da-6ae0b1e0a479,e64d226d-1d88-a330-ae45-a66bd201b031
86e1f8a1-7a8f-42a7-9ad5-1e7dd17185f0,8dd45a2d-88ae-3bf7-59d6-efc65efceca2,e64d226d-1d88-a330-ae45-a66bd201b031
80aadbc1-35e5-4a91-a490-c53e82dbab0b,89be7da1-f14a-4798-9d47-1e44f0de235e,e64d226d-1d88-a330-ae45-a66bd201b031
3baaa572-ec14-4321-a797-94b9a5639d96,8d922c23-abe7-9e61-f2d0-5b9b7cda308b,e64d226d-1d88-a330-ae45-a66bd201b031
81ff5bb3-3b98-4b39-85f8-b6761c6da0f8,8d7babfc-1831-4424-9d0a-0c77fdcf2ab6,70c197ba-8951-14ad-a270-b32053663da9
60c99874-dda2-491f-82d8-177e0bb2c4c3,8d26008e-47d0-4adf-bf58-e7a0a138c40b,70c197ba-8951-14ad-a270-b32053663da9
f153604c-e4c4-4e36-8d4f-803a450f2557,8a4daefa-df29-4037-96de-2e13ec9fa052,1e35ee58-8dc3-c03b-f223-0a2e9bde90b4
a4a781f0-9b92-43db-9122-8fdb98be0949,888741ba-625d-4522-a730-e8c45c4bb459,1e35ee58-8dc3-c03b-f223-0a2e9bde90b4
3f66c140-5b17-478d-a826-4b77fbca5943,8900c615-5792-0620-7395-a28dc1d4e24d,e64d226d-1d88-a330-ae45-a66bd201b031
85728003-8918-45ae-9d21-a3e9ed27ab2e,89cee937-3305-45ae-83ea-487703161308,1e35ee58-8dc3-c03b-f223-0a2e9bde90b4
c588907f-0a2e-4657-b017-bbc6bf893c8c,956d494b-4740-4cde-a461-b0a6ab7d919b,1e35ee58-8dc3-c03b-f223-0a2e9bde90b4
c762e91d-5772-4892-a155-a63f41f4ba08,96fbad3c-5776-42e3-93e4-71976a91b271,e64d226d-1d88-a330-ae45-a66bd201b031
0098963a-7160-4f43-a58d-85c5bc060c47,628e58f6-f36f-4c53-977c-04c0871e9ca3,70c197ba-8951-14ad-a270-b32053663da9
77a52470-8cb8-4f60-891d-c8456b85f1b4,6015fce4-e7b0-4e11-a525-f40a437151eb,8578e802-08ab-1d2b-e599-c3b247d9165c
e44d5962-fef7-462a-bf56-b9a5a8381676,605ec430-1ec0-46d9-a2e7-cd7f671cf5f5,e64d226d-1d88-a330-ae45-a66bd201b031
33abdab3-9cdb-41e7-a529-92419e6d2726,62899c75-8094-1dbc-1319-5c053a7f865a,70c197ba-8951-14ad-a270-b32053663da9
7f9cfc41-c8fb-49d7-ae16-d417f97c80c1,601160ad-b0ea-366d-e63a-dfbc4ae2bb02,70c197ba-8951-14ad-a270-b32053663da9
75178f30-2f15-42f9-b536-5c0e76edd7e9,62fb2c22-4586-42e3-9749-61803ff383dd,e64d226d-1d88-a330-ae45-a66bd201b031
aac70f62-75ec-49c4-8956-3a50f88d7fce,9592455f-729e-45f9-ad62-ab7a37798e55,e64d226d-1d88-a330-ae45-a66bd201b031
48ef470c-9353-47fd-95d6-9732a02adb0a,95640521-5741-472a-861e-b7d8e4ed89a3,e64d226d-1d88-a330-ae45-a66bd201b031
88b50bb6-4ebf-4871-bf29-594bccac7135,9da546ec-dfac-485b-af35-da7749bd196e,70c197ba-8951-14ad-a270-b32053663da9
07c6527f-c865-4baa-84bd-e07b302878df,9d60d516-100e-18ae-42d1-42c17772d68d,70c197ba-8951-14ad-a270-b32053663da9
14e01baf-ff7d-4913-b875-4bb3a16e48b5,68dc3d62-f822-4dc7-99a8-14b94c53a51f,70c197ba-8951-14ad-a270-b32053663da9
6221a160-4be9-4a23-8969-39ca2b2f300c,679aa856-7e39-4079-9066-e3761354b5ae,70c197ba-8951-14ad-a270-b32053663da9
96f2117d-4f2b-43af-8c43-7de6c143ab29,69b33b47-d7e4-416d-be45-db219351ebb1,70c197ba-8951-14ad-a270-b32053663da9
6e217a31-739c-49b3-a7c9-6edeff0ce4b9,665e3f41-b558-4259-b3aa-f9b6e446c96a,e64d226d-1d88-a330-ae45-a66bd201b031
5bf99a09-3a4c-4178-b91e-4355226daeff,689829d3-d2eb-475b-955c-f2a0bf5fe49c,1e35ee58-8dc3-c03b-f223-0a2e9bde90b4
e41a3bbe-b614-41c0-b6a2-9b4b6eb00b8f,65dfb453-b2fb-4c50-ae85-2da665afd9b1,1e35ee58-8dc3-c03b-f223-0a2e9bde90b4
5e47ddd4-ae2a-4920-ac14-a09abba43bcf,68b41bd9-15f3-4649-affc-af6eff17a8fe,e64d226d-1d88-a330-ae45-a66bd201b031
cb3a9fca-a9b8-4799-ba58-d6eea1bab17b,9e66539f-2dc9-4362-8b88-cde7093c908d,1e35ee58-8dc3-c03b-f223-0a2e9bde90b4
eaf7ba7f-f684-4f31-aa52-1aafd83e8546,9dbad911-3c92-5517-6780-83c6be9b901c,e64d226d-1d88-a330-ae45-a66bd201b031
2e891e8b-b0a6-49cd-9922-d585e0ad3df2,6d19851e-fe64-5f83-bcea-fd3ace750848,70c197ba-8951-14ad-a270-b32053663da9
fa767a23-0a34-427a-ba1b-4bf2d0010283,6cd3576a-024c-45f4-804a-785b74319ea9,70c197ba-8951-14ad-a270-b32053663da9
79e9399f-05d5-477a-bffd-ebe6ab624531,6aae9938-4b94-4ca8-a75c-93ca7f8ad3d7,e64d226d-1d88-a330-ae45-a66bd201b031
e0fd5bed-3b85-4139-9401-6931b2a6935e,6c322338-73cd-90e7-dd3e-71c247f5d5a9,70c197ba-8951-14ad-a270-b32053663da9
9dc7b14e-a3f9-4f15-8477-a8cc0e69c322,6f4b067e-4b49-46f0-a2c8-142ba71aca65,70c197ba-8951-14ad-a270-b32053663da9
9e4cde48-ecda-49ec-a4cd-671667a24e8b,6ebf1ee3-8656-1b98-235b-606c15aeb79e,e64d226d-1d88-a330-ae45-a66bd201b031
491427f1-6970-4ea1-aa9c-cb94e3fe0c8d,6ab54dd7-c6d8-489b-f0c9-e13a5ad8dd59,1e35ee58-8dc3-c03b-f223-0a2e9bde90b4
595a2b15-5bb5-45f4-b827-aab840eaa9e0,9f2faea7-6f8d-4a52-907a-3a5354927e70,e64d226d-1d88-a330-ae45-a66bd201b031
3c2e41af-29ec-4b4b-bac6-ad953f8da985,a1fadb25-1663-af5d-8a2d-9474f38511a4,e64d226d-1d88-a330-ae45-a66bd201b031
fea6f17c-3f1c-4ee2-a4f9-7e05551fc972,a07e57ff-93da-4a9a-ab9f-6050855dc905,e64d226d-1d88-a330-ae45-a66bd201b031
934f3373-f851-4d39-a7ca-001b0b1cec7e,7445a472-0d64-4d1d-a55e-3c7f756f44d0,70c197ba-8951-14ad-a270-b32053663da9
08de33e0-644f-47af-b019-7cf8e8f2e404,71f8fbdc-5fe0-439a-b7b7-424187c6738f,70c197ba-8951-14ad-a270-b32053663da9
81d508e5-ed37-4cc5-8982-984e6b796cd0,716318bd-f6a8-4c65-959a-639f2a7ef60a,8578e802-08ab-1d2b-e599-c3b247d9165c
a670b10f-efee-4992-bcb2-f53541fbeb6b,747b9494-5574-495e-8662-d443a56be977,1e35ee58-8dc3-c03b-f223-0a2e9bde90b4
c23d95b3-3d22-4dfa-8fae-46822dc05fe1,70f280f8-1e11-47f3-ab8d-ddb81abf6d65,1e35ee58-8dc3-c03b-f223-0a2e9bde90b4
8412ec03-c876-4e43-8ae5-ec53ee001e9b,7433cc36-67c9-4bf8-846e-9c06fb26ffa9,70c197ba-8951-14ad-a270-b32053663da9
0815a10d-dd2c-4be7-bf28-118dc529deca,74e6fbc5-848d-46d7-8e95-d442e74459b5,e64d226d-1d88-a330-ae45-a66bd201b031
b79dbb6a-2e63-444a-a0ca-6c7d19db51fb,a302fba5-e4e5-4053-9246-f3978ab913b9,e64d226d-1d88-a330-ae45-a66bd201b031
3fb2855b-2199-4fd1-aa99-79bf945e1d0a,a5d399eb-4c52-424f-bea8-77272a20aa2c,1e35ee58-8dc3-c03b-f223-0a2e9bde90b4
d4b49f03-555a-4d00-b143-1c132bceeb92,a44f3329-8f8f-07c2-914a-f906223ce4f6,e64d226d-1d88-a330-ae45-a66bd201b031
d78b139a-f919-4ec9-a63f-7c64eed780b9,76d3bbd2-1ea2-494d-96f0-0eaa37251f0d,1e35ee58-8dc3-c03b-f223-0a2e9bde90b4
f23b2dd1-49be-4b4d-bd60-38403f566d2b,76146d9b-813b-42c4-bbc5-5f79e688005d,70c197ba-8951-14ad-a270-b32053663da9
90fa5a2d-30d3-490d-a554-14d4823d8a75,76981139-93f8-7bef-cb8e-0bf0b3983f9c,e64d226d-1d88-a330-ae45-a66bd201b031
87c90cfd-7f22-4e48-98d7-0a923724e546,7bec63e7-5d10-4de4-b155-a2eed73fa430,8578e802-08ab-1d2b-e599-c3b247d9165c
2f6018db-4fa9-46c8-9a6b-383713c5181e,7930a3ea-eff2-4032-a02a-dcd5c0771646,70c197ba-8951-14ad-a270-b32053663da9
ccd75fab-baab-4907-a426-bc6a6edc87a1,76a6414d-4af0-3c67-083f-07bdb22d49b6,e64d226d-1d88-a330-ae45-a66bd201b031
2a67e7d8-09ee-4cd5-adff-c8c9d7d2ae73,76312297-1232-839e-3cb1-e3632866155e,70c197ba-8951-14ad-a270-b32053663da9
901446d5-eb20-4c3c-af1f-c7eb9c856a6f,775ea590-7c69-29e2-40a1-4133ed6bf93e,e64d226d-1d88-a330-ae45-a66bd201b031
e51c975f-2a4f-445f-8bd5-fb675e79cfff,7fafb173-368c-44c3-baa2-718ed7eb2443,1e35ee58-8dc3-c03b-f223-0a2e9bde90b4
20225ca0-9f5f-4d21-8c27-4cf53ec4d991,7edf6368-49e0-3d59-905e-cf6acad00685,1e35ee58-8dc3-c03b-f223-0a2e9bde90b4
ed322a06-2514-44ab-a931-443c68794d4c,7f2304f1-481e-cb1d-ed5a-0d703a7c94db,8578e802-08ab-1d2b-e599-c3b247d9165c
ea0b57be-71fb-4968-809d-b0315aba1c01,7ff4dde5-2bc3-4bb4-af4b-400968f5975d,70c197ba-8951-14ad-a270-b32053663da9
c467c789-2143-4bfb-8fde-85edd71eaddf,80aedaeb-eeb1-948e-ea7f-0aac2638e51b,e64d226d-1d88-a330-ae45-a66bd201b031
6aa51241-712f-4253-8468-36c04b50af49,82226061-d0f5-4078-ba29-e37f0d6e614a,8578e802-08ab-1d2b-e599-c3b247d9165c
2c8d1cd0-4c52-4591-9b41-257a9dfcafe2,a688f75f-c51e-4869-a18a-d351f01a29c3,1e35ee58-8dc3-c03b-f223-0a2e9bde90b4
8233134a-18fd-43f8-873a-ba45cdd39879,a584155a-d07e-d840-d729-dcfd37c4bd93,70c197ba-8951-14ad-a270-b32053663da9
3ffd84fa-de69-46c8-9815-86daf96098a8,a5f4f730-f999-4c21-a9cb-e3dffa2fef99,70c197ba-8951-14ad-a270-b32053663da9
98f8ff26-6f51-430e-891f-dd5eea1c91b0,a468ba3f-0e60-469a-9d1e-2afbf069872d,e64d226d-1d88-a330-ae45-a66bd201b031
41a2cbf3-2eb8-48ff-b125-c6f149e13dbf,839e4929-bbc2-4ca6-b0d7-3f9848052d83,70c197ba-8951-14ad-a270-b32053663da9
eeae01f9-5f89-4715-b4b7-0d6ad3a93d3c,8278352d-8c70-41f5-99ea-29020e6dd668,1e35ee58-8dc3-c03b-f223-0a2e9bde90b4
7ca5016d-ab78-48bc-8d1c-e2f274e64634,865ff706-38b1-44e9-a977-2e0b778bfeff,1e35ee58-8dc3-c03b-f223-0a2e9bde90b4
4a30cee7-c26e-4a86-868e-da12fbd5e306,859f0ad5-5f4f-40b1-8499-8f497e5431d8,70c197ba-8951-14ad-a270-b32053663da9
39b75ba4-13bb-4f59-86dd-2fa19a526092,83d9ec8f-c60d-4703-9827-d51c5e8ea4fe,70c197ba-8951-14ad-a270-b32053663da9
6abc5e91-3b80-4801-b203-02ba54e09675,82d8cc8b-5e15-4eda-9efe-0a6563f62462,e64d226d-1d88-a330-ae45-a66bd201b031
42d02f24-6de4-4c8e-9b84-0fa9fe9d9403,82defd00-c410-3e0f-7ffa-95a2cef9e194,1e35ee58-8dc3-c03b-f223-0a2e9bde90b4
35fc04f5-3694-4275-a052-2050c3962b9a,a49d1faf-bd66-fb20-6cb1-caa4b22b6544,e64d226d-1d88-a330-ae45-a66bd201b031
4ae7fdbd-e34d-4608-b209-56052f418ddb,b12ed1b7-9d21-49ae-bb9d-a8f1d773f71b,70c197ba-8951-14ad-a270-b32053663da9
12684847-e838-43e4-90f9-ec57eb272584,b197ce4e-2742-4d56-ba07-8cc8471b3f5b,70c197ba-8951-14ad-a270-b32053663da9
0ca2333e-3290-4054-ad34-6ae937752c90,8b4a7703-7e17-4a99-85df-3ae869233534,70c197ba-8951-14ad-a270-b32053663da9
608e50c2-91e8-48af-858e-8513a5ac8121,b32b05d9-09b9-472a-aae3-6a37fffd5055,1e35ee58-8dc3-c03b-f223-0a2e9bde90b4
b7bfe545-df9c-4dd6-aa6f-0f4bf1e85c99,b33c1fb3-04fd-4a02-b881-a7ed2cf76faf,1e35ee58-8dc3-c03b-f223-0a2e9bde90b4
c84f06ef-47a8-424a-9b99-880abf384642,b1d84710-dae3-4a0d-8d67-ac90f6c8e76b,e64d226d-1d88-a330-ae45-a66bd201b031
6554ff5d-7652-4b0f-ad4e-6a27685a87e0,b1313764-c743-46af-95ce-64710c2214db,e64d226d-1d88-a330-ae45-a66bd201b031
2ffb43fe-234f-47b0-b5fa-6bc9b7990027,b0ba7371-2f93-b161-6e84-53475a566c07,e64d226d-1d88-a330-ae45-a66bd201b031
dc8b82d9-c589-4bec-a3b7-f65afc5fb3d2,b4fea5b7-437a-4b27-aa8b-d787008bca34,70c197ba-8951-14ad-a270-b32053663da9
7d4d4323-59d8-4300-a946-af4ba914e2bb,b6c07c8f-b58e-4788-8e17-4bcdc595ed2b,1e35ee58-8dc3-c03b-f223-0a2e9bde90b4
709242a7-d14e-44fa-92be-b2076e786d2e,b6977702-564f-41b1-8172-71373d5c561c,e64d226d-1d88-a330-ae45-a66bd201b031
9630666b-bf65-4f8a-9097-a6cce5b0aa62,b3fdf9bf-8778-5173-76c8-bbdb4c16fb89,e64d226d-1d88-a330-ae45-a66bd201b031
318cbd4c-e580-4c3b-933d-26019b335a09,bb85c274-c104-4d2d-a140-f1af16f68444,1e35ee58-8dc3-c03b-f223-0a2e9bde90b4
30366319-9f4a-405f-b5e4-2cff01ce4b2d,ba928e69-764b-4f72-be62-5a4a41b54c8e,e64d226d-1d88-a330-ae45-a66bd201b031
eaffa751-6891-4a44-8d4d-16f1dd945264,ba84a773-de0c-d1f0-de4c-0bb1ad82a3f1,70c197ba-8951-14ad-a270-b32053663da9
c2047dcd-250c-4ba1-902c-259af1a98a45,bdccb99e-1023-480e-92f8-3d1b30435762,1e35ee58-8dc3-c03b-f223-0a2e9bde90b4
403bd91a-a369-473b-9b91-140e1c052319,be050016-7325-9e91-645f-9c5ce4e193d4,70c197ba-8951-14ad-a270-b32053663da9
86469d7b-f545-4c73-b3f1-142a6ddadf03,90eea379-4d84-cf77-7ae2-313b1ed18398,1e35ee58-8dc3-c03b-f223-0a2e9bde90b4
4b7a5971-3975-49ee-88ab-895f527a5d25,91322908-2047-448b-9ea6-d879940559a6,1e35ee58-8dc3-c03b-f223-0a2e9bde90b4
61a14716-f554-4428-bed6-3873cfa27a07,92427e19-aade-4d8f-8d61-85ecb295258d,70c197ba-8951-14ad-a270-b32053663da9
fc08c767-e884-425a-8c8d-794f4244669d,8e989d1a-e5d5-4915-ba43-040a2e859654,70c197ba-8951-14ad-a270-b32053663da9
38e8a1e6-199e-4361-9733-7ab8b9b4f4ec,8fe31fd1-b885-4463-d979-dbff25adcade,e64d226d-1d88-a330-ae45-a66bd201b031
9b52251d-a33a-4f7f-a514-e833a51e335e,8e9f2640-e250-470a-b23a-be0954d8372f,70c197ba-8951-14ad-a270-b32053663da9
f64ebfa7-2575-4c2a-a9fb-636882fdc93b,92910a6e-dea7-54c8-decb-b76b2713e97a,70c197ba-8951-14ad-a270-b32053663da9
bbc5849b-6e57-4142-b42c-e05ff348e444,8df2f208-e907-40a6-8220-dc527cb34bdb,70c197ba-8951-14ad-a270-b32053663da9
a66bc5a6-32a0-4bc6-b7b3-5b5166f0e96d,ba5b5e02-7e2d-4b6c-b6a0-1706dc914b15,1e35ee58-8dc3-c03b-f223-0a2e9bde90b4
bba5b559-eedb-4a74-abd5-bb23269116f0,9939d7b0-c2f3-4048-8461-8684257b3750,70c197ba-8951-14ad-a270-b32053663da9
de3c5a8f-c0c4-4e3f-8ef8-a4f79f23e561,954c8e4d-db9f-3f0b-7c0b-0a27f185eede,e64d226d-1d88-a330-ae45-a66bd201b031
428d7d74-3832-4c4c-9e57-654887b1a173,95e8ea07-9ad9-a365-511f-7e5c71924804,70c197ba-8951-14ad-a270-b32053663da9
34ed52fb-bbb1-45f3-aecd-f14a011c992d,9610f6e2-11cb-57ef-85f6-084313d5c0a4,70c197ba-8951-14ad-a270-b32053663da9
2165c3d8-d0ed-424f-aa22-8f73f042a018,98c92a0e-a292-4825-a9d4-8154f82f7f90,70c197ba-8951-14ad-a270-b32053663da9
e0868f56-41c3-4bb2-8f70-c4ec80402827,956195a6-0050-4082-bdb8-67cd9bb3b228,e64d226d-1d88-a330-ae45-a66bd201b031
8ffaedf0-0fd7-4549-ae56-2b02385996bb,95780a20-edfb-4f2e-af3b-dd650da2bb9a,1e35ee58-8dc3-c03b-f223-0a2e9bde90b4
22d4f544-c8d7-4bb5-b157-f50a0af2960f,c4ce8f32-89ff-4451-872f-fb6f4416aaf2,8578e802-08ab-1d2b-e599-c3b247d9165c
925cffca-d548-4bf5-9189-57735ff73eb4,c3170cb3-88cc-4550-ad7b-a73a28b0daba,1e35ee58-8dc3-c03b-f223-0a2e9bde90b4
3f844557-e064-4967-82d7-7b010c48128b,9e73d69c-14de-4cac-9c70-f19b29564571,e64d226d-1d88-a330-ae45-a66bd201b031
e5270348-09a1-4784-89c4-2338449df137,9cec88f2-f45d-4881-abe6-24967e8bbb4d,1e35ee58-8dc3-c03b-f223-0a2e9bde90b4
def443a7-df6c-4c80-a880-59c392095bb1,9c1e75df-a0e4-4849-a207-88cfcda97596,8578e802-08ab-1d2b-e599-c3b247d9165c
4ef86f7a-a4a5-4b0f-9cf5-750924840dfe,9ad49800-2ff4-470b-82c1-00383c6604c3,1e35ee58-8dc3-c03b-f223-0a2e9bde90b4
5866a9a1-1876-4f4a-a44b-99f75353d684,99ff54a7-2dea-4eb7-975f-51d84646e3a9,70c197ba-8951-14ad-a270-b32053663da9
e8c884f3-0a88-4751-83c0-574ea78e3f4f,9ceaed60-a752-414f-9280-1400cfd81233,e64d226d-1d88-a330-ae45-a66bd201b031
b8b2c27d-d61d-4e5e-bc2c-2a4e61f0dbec,c00dcd61-c11f-4470-8d9b-0fdd6bda0961,70c197ba-8951-14ad-a270-b32053663da9
2b47b611-886b-4b98-9ee9-a9943b1b2bfd,c47deee0-33ac-40b2-a1fd-92709b493ee0,e64d226d-1d88-a330-ae45-a66bd201b031
766c8021-eb7a-4352-ad6d-0118cd1ef348,bfa2a051-a396-44d6-982d-837a2645a2bd,e64d226d-1d88-a330-ae45-a66bd201b031
fa762c39-feee-455e-96b8-d28a306f70eb,cc4a5bc2-b37f-400d-aea0-7745e7937d97,e64d226d-1d88-a330-ae45-a66bd201b031
45198ef5-36d5-4c13-855b-553fa0df63fa,a051b611-307c-4dd8-8231-d35b0c3d6c6e,1e35ee58-8dc3-c03b-f223-0a2e9bde90b4
0c3ff418-4fda-4316-bb28-f53191911a57,a07b57ec-ba58-4944-859f-25f28cd840b0,70c197ba-8951-14ad-a270-b32053663da9
a4aa16a2-f8a7-4f76-bd9e-be90eb82eee8,a29b9e8d-67d7-05a8-48fd-71eb0f694d30,70c197ba-8951-14ad-a270-b32053663da9
e83dd869-9b3e-41ae-88fa-04eb6a0311bf,9ee35b36-6255-4423-bc89-5767bb5efffc,e64d226d-1d88-a330-ae45-a66bd201b031
2da84736-e085-4180-85cc-78568a4e1141,a1859bff-3489-68ef-b143-30435d51a24c,70c197ba-8951-14ad-a270-b32053663da9
358bb0d3-a1d5-4b72-b592-59b112cb004a,a026e335-73e4-2485-55fe-ec5284c261c9,1e35ee58-8dc3-c03b-f223-0a2e9bde90b4
60ebe617-482c-449e-bad4-8d946286c563,c9b0b0bc-7908-4e41-9096-deed9d35eb2e,e64d226d-1d88-a330-ae45-a66bd201b031
fc166ad8-5759-4e23-acdc-2b7199d5804f,d0d51a62-1b4a-68c7-6547-af85717c9657,e64d226d-1d88-a330-ae45-a66bd201b031
fac4bf6b-3f3f-4975-93fd-c4cad854e5fa,d23a41d0-ecf5-42b0-8577-efd8d8f44151,70c197ba-8951-14ad-a270-b32053663da9
f26b0875-317e-45ff-9386-0c8db9e14ed0,cfc0aaf5-004e-6910-8848-c6b4f687d228,e64d226d-1d88-a330-ae45-a66bd201b031
ec629bd0-c8ba-4a35-84a8-e95c2ae3576d,a575c30b-b34f-4fa2-bdf0-9f3ad134cb22,70c197ba-8951-14ad-a270-b32053663da9
