pkid,name,description,dialplanwizardgenid,clause,resettoggle,tkreset,tkpartitionusage
f02c4ff1-8766-8b4e-69a1-b86321b6e144,XFORM-LOZA-MGCP-DNIS_css,Applied to site gateway configuration in CUCM,,XFORM-LOZA-MGCP-DNIS_par,f,2,99
74c4d26f-ae71-3bd9-bd3d-d7e1ea42af87,FXE-FIELD-A-ESFA-APP_css,ESFA CSS to be Placed on the Lines at the Site,,BLOCKED-GENERAL_par:FXE-FIELD-A-ESFA-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
990b7d6d-232e-7c33-5d10-709c03fe6679,XFORM-MJXA-DNIS-OUT_css,Applied to site gateway configuration in CUCM,,XFORM-MJXA-DNIS-OUT_par,f,2,99
cb29558d-30b0-d814-01cd-adb449e42410,XFORM-CVGR2-MGCP-DNIS_css,Applied to site gateway configuration in CUCM,,XFORM-CVGR2-MGCP-DNIS_par,f,2,99
19f32807-156e-2107-a85c-4277fee81cf4,FXE-FIELD-TWFA_911_css,911 for TWFA,,FXE-FIELD-TWFA_911_par,f,2,99
51776220-8299-1c44-3975-9b2ae27b40a3,FXE-FIELD-A-LBFA-APP_css,FXE-FIELD-A-LBFA-APP_css,,BLOCKED-GENERAL_par:FXE-FIELD-A-LBFA-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
b80c7938-1baa-4a86-26f7-ae273e6f5b8f,FXE-FIELD-A-BFMRT-APP_css,BFMRT CSS Applied to the phone lines and Gateway,,BLOCKED-GENERAL_par:FXE-FIELD-A-BFMRT-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
fa60d812-b6e0-1005-e090-0ab8db16b654,SANA_911_css,911 for SANA,,SANA_911_par,f,2,99
116931ba-c362-00db-558a-423ef4bfb4c7,FXE-FIELD-DLDWK_CngPTP-xform-GW-OUT_css,DLDWK Transforms numbers a they leave the local GW,,FXE-FIELD-DLDWK_CngPTP-Xform-GW-out_par,f,2,99
59a98360-340c-10f4-5736-88c77aa2ec16,XFORM-GIFA-MGCP-DNIS_css,GIFA Applied to site gateway configuration in CUCM,,XFORM-GIFA-MGCP-DNIS_par,f,2,99
d10010aa-0358-19f1-9086-01d51b42ccfb,XFORM-RUTA-MGCP-DNIS_css,Applied to site gateway configuration in CUCM,,XFORM-RUTA-MGCP-DNIS_par,f,2,99
f228a90e-3522-688c-69b7-4704d9850766,XFORM-SMFVK-MGCP-ANI_css,SMFVK Applied to site gateway configuration in CUC,,XFORM-SMFVK-MGCP-ANI_par,f,2,99
307f1043-8e4d-5033-2072-7285fd0c14f6,FXE-JGLRC_CngPTP-xform-GW-OUT_css,FXE-JGLRC Transforms numbers as they leave GW,,FXE-JGLRC_CngPTP-xform-GW-OUT_par,f,2,99
9d2f6ba0-1313-6ae7-b198-193f2e888425,XFORM-MRNA-MGCP-DNIS_css,MRNA Applied to site gateway configuration in CUCM,,XFORM-MRNA-MGCP-DNIS_par,f,2,99
7d444bff-76f4-e6a3-014f-edc953ae832f,FXE-FIELD-A-OAKR-APP-css,OAKR CSS to be Placed on the Lines at the Site,,BLOCKED-GENERAL_par:FXE-FIELD-A-OAKR-APP-par,f,2,99
e30a5a7d-09d7-d775-76f3-38ca6bfe3e7b,XFORM-MEJA-MGCP-DNIS_css,Applied to site gateway configuration in CUCM,,XFORM-MEJA-MGCP-DNIS_par,f,2,99
3fe3d9e9-4fd5-1706-7caa-a7e1f4b25fa6,FXE-FIELD-A-SYRRT-APP-css,SYRRT CSS to be Placed on the Lines at the Site,,BLOCKED-GENERAL_par:FXE-FIELD-A-SYRRT-APP-par,f,2,99
0bbce02c-2603-9324-b58b-efbbe75d34d7,XFORM-NIPA-MGCP-DNIS_css,Applied to site gateway configuration in CUCM,,XFORM-NIPA-MGCP-DNIS_par,f,2,99
9750f0ba-af95-0a6f-6335-ce8d66a1b4ac,CVGR-Internal_css,CVGR Internal Calls,,CVGR_Internal_par,f,2,99
357635c6-e84f-9ad5-1be9-9ecb2be9fcf5,XFORM-OBKS-MGCP-DNIS_css,Applied to site gateway configuration in CUCM,,XFORM-OBKS-MGCP-DNIS_par,f,2,99
535c6f91-6066-9318-ca0f-74fa3b6b3af3,FXE-FIELD-A-SDMB-APP_css,SDMB CSS to be Placed on the Lines at the Site,,BLOCKED-GENERAL_par:FXE-FIELD-A-SDMB-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
797d784c-9fce-4361-64b7-ca133a823ef8,FXE-FIELD-A-YUMA-APP_css,YUMA CSS Applied to the phone lines and Gateway,,BLOCKED-GENERAL_par:YUMA_Internal_par:FXE-FIELD-A-INTERNAL_par,f,2,99
85e02009-6655-231f-3698-959b719bc11f,XFORM-MCOS-MGCP-DNIS_css,Applied to site gateway configuration in CUCM,,XFORM-MCOS-MGCP-DNIS_par,f,2,99
3c992348-80be-7b32-8163-1444867d31fc,FXE-MSYWK_CngPTP-xform-GW-OUT_css,FXE-MSYWK Trans numbers as they leave the local GW,,FXE-MSYWK_CngPTP-xform-GW-OUT_par,f,2,99
aff3466c-1086-4bc3-04c8-fb0f0fda8601,FXE-FIELD-A-SBYA-APP_css,SBYA CSS to be Placed on the Lines at the Site,,BLOCKED-GENERAL_par:FXE-FIELD-A-SBYA-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
dd534d9b-8f65-6b76-8f4a-d2d7557766c3,MTJA_911_css,911 for MTJA,,MTJA_911_par,f,2,99
e9978f1b-8b3f-affe-c600-a092601e91bf,XFORM-CAKA-MGCP-DNIS_css,Applied to site gateway configuration in CUCM,,XFORM-CAKA-MGCP-DNIS_par,f,2,99
146bb375-ec49-267e-c6d2-8cbf2d6dafb2,JDTA_CngPTP-xform-IN_css,JDTA Transform Incoming CLID,,JDTA_CngPTP-Xform-IN_par,f,2,99
62515558-997b-6c49-d80d-b90bb051007a,FXE-FIELD-A-NBUA-APP_css,NBUA CSS to be Placed on the Lines at the Site,,BLOCKED-GENERAL_par:FXE-FIELD-A-NBUA-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
9230251e-28ad-f8f7-2308-851febf7fd97,XFORM-IAHRT-MGCP-DNIS_css,Applied to site gateway configuration in CUCM,,XFORM-IAHRT-MGCP-DNIS_par,f,2,99
2a15b969-7040-1f44-8b3a-9cbec0174a0c,FXE-FIELD-A-RDUA-APP_css,RDUA CSS to be Placed on the Lines at the Site,,BLOCKED-GENERAL_par:FXE-FIELD-A-RDUA-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
06607d0c-a4d6-29b2-2b49-cd53775783f0,XFORM-MYRA-MGCP-ANI_css,MYRA Applied to site gateway configuration in CUCM,,XFORM-MYRA-MGCP-ANI_par,f,2,99
6c171682-701f-770a-62a0-7f15c502964b,FXE-FIELD-SMFWK_CngPTP-xform-IN_css,FXE-SMFWK Transform Incoming CLID,,FXE-FIELD-SMFWK_CngPTP-Xform-IN_par,f,2,99
e4b4d16c-8ab3-c360-3783-6d65b7070bd2,XFORM-PIMA-MGCP-DNIS_css,Applied to site gateway configuration in CUCM,,XFORM-PIMA-MGCP-DNIS_par,f,2,99
6dad6ed4-dd2b-45b5-96fd-887fed2a354d,MKEWK_CngPTP-xform-IN_css,MKEWK Transform Incoming CLID,,MKEWK_CngPTP-Xform-IN_par,f,2,99
fbbc621e-47b8-6d6e-8b0a-48578b2cf1a3,FXE-FIELD-A-HHRB-APP_css,HHRB CSS to be Placed on the Lines at the Site,,FXE-FIELD-A-HHRB-APP_par:FXE-FIELD-A-INTERNAL_par:BLOCKED-GENERAL_par,f,2,99
59aea3cd-fdd6-3af6-bbdb-3c86c2f17684,FXS-SME-INBOUND-INTERNAL_css,FXS SME In and Out dialing,,FXE-FIELD-A-INTERNAL_par:FXS-SME-Global_par:DFWVK_internal_par,f,2,99
ce1d416a-3577-7501-4cf4-b6779e135417,FXE-FIELD-A-VGTA-APP-css,VGTA CSS to be Placed on the Lines at the Site,,BLOCKED-GENERAL_par:FXE-FIELD-A-VGTA-APP-par:FXE-FIELD-A-INTERNAL_par,f,2,99
c2ca1ea3-6fc3-67f4-8934-16a7bdcef657,FXE-FIELD-A-GIFA-APP_css,GIFA CSS Applied to the phone lines and Gateway,,BLOCKED-GENERAL_par:FXE-FIELD-A-GIFA-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
3a7dcc54-709b-32b6-3839-c7ad4870c8ec,XFORM-STCA-MGCP-DNIS_css,Applied to site gateway configuration in CUCM,,,f,2,99
beed6fbf-144a-9b85-0c9f-2818213b836f,FXE-DRTA_CngPTP-xform-OUT_css,DRTA Transform numbers as they leave the local GW,,FXE-DRTA_CngPTP-xform-OUT_par,f,2,99
bdf8fc86-7113-8a45-7702-030a2bc6b1bb,XFORM-DNEA-MGCP-DNIS_css,Applied to site gateway configuration in CUCM,,XFORM-DNEA-MGCP-DNIS_par,f,2,99
f6e2adf3-bb4f-fa28-09df-41a8686e24a1,FXE-FIELD-A-PUB-APP_css,PUB CSS Applied to the phone lines and Gateway,,BLOCKED-GENERAL_par:FXE-FIELD-A-PUB-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
4b540c11-4468-46a4-e9fb-4b5135116a27,XFORM-OGGA-MGCP-DNIS_css,Applied to site gateway configuration in CUCM,,XFORM-OGGA-MGCP-DNIS_par,f,2,99
77f307a9-9ae2-a365-cddb-b66b395da3a8,XFORM-AMWA-MGCP-DNIS_css,Applied to site gateway configuration in CUCM,,XFORM-AMWA-MGCP-DNIS_par,f,2,99
c3642db5-5de9-a71c-2ee1-246518f2761b,FXE-HTSR_CngPTP-xform-GW-IN_css,FXE-HTSR Transform Incoming GW CLID,,FXE-HTSR_CngPTP-Xform-GW-IN_par,f,2,99
9a91137e-fc5d-fdfb-b199-a55a164e5451,XFORM-LWSA-MGCP-DNIS_css,Applied to site gateway configuration in CUCM,,XFORM-LWSA-MGCP-DNIS_par,f,2,99
c958f154-2a7a-02fb-b55c-f9e6d49cd7af,XFORM-CBEA-MGCP-DNIS_css,Applied to site gateway configuration in CUCM,,XFORM-CBEA-MGCP-DNIS_par,f,2,99
617886d0-f6d9-62cf-d5a1-579234e32021,FBTA-Local_css,FBTA internal and local calls,,FBTA_internal_par:NA-Local_par,f,2,99
9f5022c7-0f94-49a2-6476-1395e1bb25bc,DCLEG_Local_css,DCLEG internal and local calls,,DCLEG_Internal_par:NA-Local_par,f,2,99
50688ab1-97cc-a450-f7eb-96d428780e21,FXE-SLCR_CngPTP-xform-IN_css,SLCR Transform Incoming CLID,,FXE-SLCR_CngPTP-Xform-IN_par,f,2,99
8c8c41d0-bd6e-9c57-2c0b-cc5ef4ddccf5,FXE-FIELD-A-ERIA-APP_css,ERIA CSS Applied to the phone lines and Gateway,,BLOCKED-GENERAL_par:FXE-FIELD-A-ERIA-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
852aeba5-6af3-8153-2fe0-70e6b43ce9ef,FXE-BMIR_LD_css,BMIR LD css,,FXE-BMIR_internal_par:NA-Local_par:NA-LD_par,f,2,99
89e6411f-f370-9648-a978-857bf74bbcc8,XFORM-FTYA-MGCP-ANI_css,Applied to site gateway configuration in CUCM,,XFORM-FTYA-MGCP-ANI_par,f,2,99
e42bb5d5-26bc-eba7-a8c7-785219f2481b,XFORM-SANRT-MGCP-DNIS_css,Applied to site gateway configuration in CUCM,,XFORM-SANRT-MGCP-DNIS_par,f,2,99
ad761c01-9e66-c0ce-98af-455dc55b5ee1,FXE-FIELD-A-ORLA-APP_css,ORLA CSS to be Placed on the Lines at the Site,,BLOCKED-GENERAL_par:FXE-FIELD-A-ORLA-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
02dc9bb7-68d7-ec0b-ad79-b7ff1610cfa3,FXE-JGLRC_CngPTP-xform-IN_css,FXE-JGLRC Transform Incoming CLID,,FXE-JGLRC_CngPTP-Xform-IN_par,f,2,99
32534b71-1fc8-b670-d29a-28a1df9251e5,FXE-GAO_CngPTP-xform-GW-IN_css,,,FXE-GAO_CngPTP-xform-GW-IN_par,f,2,99
dbeb1234-46f3-cd2b-a707-57dc53d64188,FXE-FIELD-A-SHVA-APP_css,SHVA CSS to be Placed on the Lines at the Site,,BLOCKED-GENERAL_par:FXE-FIELD-A-SHVA-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
16544f4c-e6cb-14ee-baf9-fde728572c22,FXE-FIELD-A-LCHA-APP_css,LCHA CSS to be Placed on the Lines at the Site,,BLOCKED-GENERAL_par:FXE-FIELD-A-LCHA-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
8f656059-530c-84c7-f468-f34a1745033f,FXE-FIELD-A-AUNA-APP_css,AUNA CSS Applied to the phone lines and Gateway,,BLOCKED-GENERAL_par:FXE-FIELD-A-AUNA-APP-par:FXE-FIELD-A-INTERNAL_par,f,2,99
26477e2e-ed09-bc61-785c-957e49cceb60,XFORM-MAFA-MGCP-DNIS_css,Applied to site gateway configuration in CUCM,,XFORM-MAFA-MGCP-DNIS_par,f,2,99
38eedb21-f7e7-9282-95fb-d3d3155f14a6,XFORM-BOIA-MGCP-DNIS-OUT__css,,,XFORM-BOIA-MGCP-DNIS_par,f,2,99
90691747-4ac5-b400-88bd-d23b428b4949,FXE-FIELD-A-LLXA-APP_css,LLXA CSS to be Placed on the Lines at the Site,,FXE-FIELD-A-LLXA-APP_par:BLOCKED-GENERAL_par:FXE-FIELD-A-INTERNAL_par,f,2,99
46027632-f6b7-9b00-2e88-d637ca2e1dc2,XFORM-LYHA-MGCP-DNIS_css,LYHA Applied to site gateway configuration in CUCM,,XFORM-LYHA -MGCP-DNIS_par,f,2,99
98a1b120-c8ce-d168-c3c7-e1b5fda353b3,XFORM-ITHA-MGCP-ANI_css,Applied to site gateway configuration in CUCM,,XFORM-ITHA-MGCP-ANI_par,f,2,99
8224d565-5555-5bee-d27f-b5fb3b1976f4,XFORM-HAVSC-MGCP-DNIS_css,Applied to site gateway configuration in CUCM,,XFORM-HAVSC-MGCP-DNIS_par,f,2,99
f21053ad-b14f-9453-15d3-7426079ac926,FXE-FIELD-A-BFRA-APP_css,BFRA CSS to be Placed on the Lines at the Site,,FXE-FIELD-A-BFRA-APP_par:BLOCKED-GENERAL_par:FXE-FIELD-A-INTERNAL_par,f,2,99
8f7c8684-122c-273c-0ce2-4ce939ebb5fa,XFORM-EGSWK-MGCP-DNIS_css,Applied to site gateway configuration in CUCM,,XFORM-EGSWK-MGCP-DNIS_par,f,2,99
44e86140-f2e3-eac2-80e8-2acca3f15326,XFORM-PDXB-MGCP-DNIS_css,Applied to site gateway configuration in CUCM,,XFORM-PDXB-MGCP-DNIS_par,f,2,99
34662950-bcf3-6a35-381d-5bad462facc6,XFORM-CCDA-MGCP-DNIS_css,Applied to site gateway configuration in CUCM,,XFORM-CCDA-MGCP-DNIS_par,f,2,99
2ee07cea-c5fe-9e89-43b1-86a77ede27ec,XFORM-BJAVM-MGCP-DNIS_css,Applied to site gateway configuration in CUCM,,XFORM-BJAVM-MGCP-DNIS_par,f,2,99
4f672dc5-3fee-6a2b-8e3f-51918f9fc410,XFORM-CPSSL-MGCP-DNIS_css,Applied to site gateway configuration in CUCM,,XFORM-CPSSL-MGCP-DNIS_par,f,2,99
b47741a7-891e-4d94-66b2-666e22161501,XFORM-BDRWK-MGCP-ANI_css,Applied to site gateway configuration in CUCM,,XFORM-BDRWK-MGCP-ANI_par,f,2,99
38f3d45a-2dfe-27cc-7d58-6076d1db1791,FXE-FIELD-A-DANA-APP_css,DANA CSS to be Placed on the Lines at the Site,,BLOCKED-GENERAL_par:FXE-FIELD-A-DANA-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
1b39036c-28a9-eb2c-79b8-6dcf601d0ee6,BHMR_CngPTP-xform-GW-OUT_css,BHMR Transforms numbers as they leave the local GW,,BHMR_CngPTP-xform-GW-OUT_par,f,2,99
945039dd-af8c-e588-448c-2c21a3ad895e,FXE-MSYWK_CngPTP-xform-OUT_css,MSYWK Transform numbers as they leave the local GW,,FXE-MSYWK_CngPTP-xform-GW-OUT_par,f,2,99
36cc93b3-948f-a114-d1f8-a218280eddd2,FXE-FIELD-A-AMWA-APP_css,AMWA CSS Applied to the phone lines and Gateway,,BLOCKED-GENERAL_par:FXE-FIELD-A-AMWA-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
56309185-d57c-1ee0-5e04-d8013b775696,XFORM-AOOA-MGCP-ANI_css,Applied to site gateway configuration in CUCM,,XFORM-AOOA-MGCP-ANI_par,f,2,99
14c25650-bea5-244a-bee1-c41053f72584,FXE-FIELD-SMFWK_International_css,SMFWK International css,,FXE-FIELD-A-SMFWK-APP_par:NA-Local_par:NA-LD_par:NA-International_par,f,2,99
6ed23078-5971-a432-1ccf-fdab72ca0d21,FXE-FIELD-A-SATS-APP_css,SATS CSS to be Placed on the Lines at the Site,,BLOCKED-GENERAL_par:FXE-FIELD-A-SATS-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
2fd9cd5c-7fe5-78bd-7eee-4aba4ff2ddad,FXE-FIELD-A-CTXA-APP_css,CTXA CSS to be Placed on the Lines at the Site,,BLOCKED-GENERAL_par:FXE-FIELD-A-CTXA-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
59b06b48-bcf8-f078-8003-4ad184b06d89,DTWR_CngPTP-xform-OUT_css,DTWR Transform numbers as they leave the local GW,,DTWR_CngPTP-xform-OUT_par,f,2,99
038224ea-68e2-f1de-7974-6d486b5a4408,FXE-FIELD-A-BOWA-APP_css,BOWA CSS Applied to the phone lines and Gateway,,BLOCKED-GENERAL_par:FXE-FIELD-A-BOWA-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
363a9051-c4b8-866c-a860-8331a33695b2,FXE-FIELD-A-MFEA-APP_css,MFEA CSS to be Placed on the Lines at the Site,,BLOCKED-GENERAL_par:FXE-FIELD-A-MFEA-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
a5b7cb7f-6336-a2d2-762b-4c2b5e486375,XFORM-FXEA-MGCP-DNIS_css,Applied to site gateway configuration in CUCM,,XFORM-FXEA-MGCP-DNIS_par,f,2,99
3da511eb-311d-31e0-5bc7-ce082aef2a3a,XFORM-BNHA-DNIS-OUT-css,Applied to site gateway configuration in CUCM,,XFORM-BNHA-MGCP-DNIS_par,f,2,99
19212e91-1f7d-c555-ac9f-d6fe45f24e2b,FXE-FIELD-A-BLMA-APP-css,BLMA CSS to be Placed on the Lines at the Site,,BLOCKED-GENERAL_par:FXE-FIELD-A-BLMA-APP-par:FXE-FIELD-A-INTERNAL_par,f,2,99
930dff57-8cf4-99bc-e985-35b90a29bca2,XFORM-SBDR-MGCP-DNIS_css,Applied to site gateway configuration in CUCM,,XFORM-SBDR-MGCP-DNIS_par,f,2,99
e3e46108-07bb-4b21-377d-aa8b2833dcfa,FXE-COSDC_UR_css,,,FXE-FIELD-A-PSCAN-ToD-On-Shore_par:FXS-LOCEFS-On-Call-TOD-Offshore_par:FXS-LOCEFS-On-Call-TOD-Onshore_par:FXS-SME-Global_par:FXE-FIELD-A-INTERNAL_par,f,2,99
39b705d1-dcc2-03d7-53fc-e32034f7a2ca,XFORM-BWGA-MGCP-ANI_css,Applied to site gateway configuration in CUCM,,XFORM-BWGA-MGCP-ANI_par,f,2,99
b1415401-b9bd-5e68-cea0-79acf0be3937,XFORM-HRLB-MGCP-DNIS_css,Applied to site gateway configuration in CUCM,,XFORM-HRLB-MGCP-DNIS_par,f,2,99
45b91638-9b71-f1c4-46c9-6588d25e5be4,FXE-IAHS_CngPTP-xform-GW-IN_css,FXE-IAHS Transform Incoming GW CLID,,FXE-IAHS_CngPTP-Xform-GW-IN_par,f,2,99
b7ab78c7-21db-23b8-2607-5b69b230ffc2,XFORM-MSNA-MGCP-DNIS_css,Applied to site gateway configuration in CUCM,,,f,2,99
2f54ba6f-13b1-f8c2-9fa4-1cc44beddb9f,FXE-FIELD-A-GGGA-APP_css,CSS Applied to the phone lines and Gateway,,FXE-FIELD-A-GGGA-APP_par:FXE-FIELD-A-INTERNAL_par:BLOCKED-GENERAL_par,f,2,99
3537e7c9-6ff4-0ee7-f2c6-6634ac161852,FXE-LAX200S_CngPTP-xform-OUT_css,LAX200S Transform numbers leaving the local GW,,FXE-LAX200S_CngPTP-xform-OUT_par,f,2,99
fdd612fd-c56a-cdd2-6e37-278ce466bafb,FXE-FIELD-A-HGRA-APP_css,HGRA CSS Applied to the phone lines and Gateway,,BLOCKED-GENERAL_par:FXE-FIELD-A-HGRA-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
80959423-e8a5-f43b-139d-4b9e808e79cb,VM-Outdialing_css,VM outdialing_css,,VM-restricted_par:FXE-FIELD-A-INTERNAL_par:VM-IN-DIAL-par:VM-Outdial_par:FXE-FIELD-A-MDTRT-APP_par:FXE-FIELD-A-ICTR-APP_par:NA-Local_par:IADVK_Internal_par:FXE-FIELD-A-LBEA-APP_par:FXE-HTSR_internal_par:FXE-JGLRC_internal_par:FXE-FIELD-A-INTERNAL-MGCP-par:DCLEG_Internal_par:FXE-DENA_internal_par:NXXCS_PSTN_par:FXE-FIELD-A-CLEWK-APP_par:FXE-FIELD-A-HHRA-APP_par:FXE-FIELD-A-LLYA-APP_par:FXE-FIELD-A-FLLRT-APP_par:FXE-FIELD-A-BDRWK-APP_par:FXE-FIELD-A-SUAA-APP_par:FXE-FIELD-A-APAA-APP_par:FXE-FIELD-A-ABQA-APP_par:FXE-FIELD-A-BPAA-APP_par:FXE-FIELD-A-RDUR-APP_par:FXE-FIELD-A-RDUSL-APP_par:FXE-FIELD-A-FOKA-APP_par:FXE-FIELD-A-BOSR-APP_par:ORDVK_Internal_par:FXE-FIELD-A-BLIA-APP_par:FXE-SLCR_internal_par:FXE-FIELD-A-NYCSL-APP_par:MQYA_Internal_par:FXE-FIELD-A-THVA-APP_par:FXE-FIELD-A-FTYE-APP_par:ORDR_Internal_par:FXE-FIELD-A-RDVRT-APP_par:FXE-FIELD-A-OMAR-APP-par,f,2,99
f7803a58-b755-bb34-bc74-00c4952524ff,FXE-FIELD-A-MTHA-APP_css,MTHA CSS to be Placed on the Lines at the Site,,BLOCKED-GENERAL_par:FXE-FIELD-A-MTHA-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
d72e05a4-f49e-be5d-0e46-60da43057e78,MPZA-911_css,911 for MPZA,,NA-911_par,f,2,99
7233d13c-5109-9431-b159-538bd0756604,FXE-FIELD-A-CRWA-APP_css,CRWA CSS to be Placed on the Lines at the Site,,BLOCKED-GENERAL_par:FXE-FIELD-A-CRWA-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
26dd0c63-e3cb-27bf-dc59-c1e57f6ce6d0,ISNA_internal_css,Internal for ISNA,,ISNA_Internal_par:ISNA_911_par,f,2,99
565b35c3-b425-f953-51e6-7c7f898186fd,XFORM-BFLA1-MGCP-DNIS_css,Applied to site gateway configuration in CUCM,,XFORM-BFLA1-MGCP-DNIS_par,f,2,99
19896d6f-33ed-14f5-d00f-93ceac6384bf,XFORM-JLNA-MGCP-DNIS_css,Applied to site gateway configuration in CUCM,,XFORM-JLNA-MGCP-DNIS_par,f,2,99
31c3e34e-6d40-58ac-5fc5-708a7c6490c5,XFORM-TUPA-MGCP-DNIS_css,TUPA Applied to site gateway configuration in CUCM,,,f,2,99
aa6bcc42-c183-b4b6-b600-b64bf14628bb,FXE-FIELD-A-NORMALIZE-MGCP-css,Normalizes 11-Digit LD to 10-Digit LD for MGCP,,FXE-FIELD-A-INTERNAL_par:FXE-FIELD-A-NORMALIZE-MGCP-par,f,2,99
263c6dfa-7735-2945-c6f0-8399e5860ef2,FXE-FIELD-A-TCMA-APP_css,TCMA CSS to be Placed on the Lines at the Site,,BLOCKED-GENERAL_par:FXE-FIELD-A-TCMA-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
36adc4e8-e095-7d01-5d48-f5b7335b047f,FXE-FIELD-A-GRRR-APP_css,GRRR CSS Applied to the phone lines and Gateway,,BLOCKED-GENERAL_par:FXE-FIELD-A-GRRR-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
61cfbbff-7ba9-79e2-1ee6-98062b377a87,FXE-SGUA_internal_css,Internal for FXE-SGUA,,FXE-SGUA_internal_par,f,2,99
2a76bf25-839d-0555-7b4b-bf3e9f93c323,FXE-FIELD-A-MSNA-APP_css,MSNA CSS to be Placed on the Lines at the Site,,BLOCKED-GENERAL_par:FXE-FIELD-A-MSNA-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
ab97a4e8-ee99-8c28-bd12-8dda4df33a6f,XFORM-SLCA-MGCP-DNIS_css,Applied to site gateway configuration in CUCM,,XFORM-SLCA-MGCP-DNIS_par,f,2,99
8327486b-7f34-a091-b6b9-bc8bf1fbfd20,FXE-FIELD-A-AUSA1-APP_css,AUSA1 CSS to be Placed on the Lines at the Site,,BLOCKED-GENERAL_par:FXE-FIELD-A-AUSA1-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
67ec9bc6-492a-f0d0-4329-d9d0f5e24476,FXE-FIELD-SMFWK_911_css,911 for SMFWK,,FXE-FIELD-SMFWK_911_par,f,2,99
6dcd3778-4aa3-ad4c-a2c2-fa651d970df9,XFORM-BAFA-MGCP-DNIS_css,Applied to site gateway configuration in CUCM,,XFORM-BAFA-DNIS_par,f,2,99
22a49734-1f88-004b-7630-dc475407ceaa,XFORM-LVKA-MGCP-DNIS_css,Applied to site gateway configuration in CUCM,,XFORM-LVKA-MGCP-DNIS_par,f,2,99
e06e8dda-b549-5bce-6ee3-6d822a38a1ec,EWRVK-LD_css,EWRVK internal and local and LD calls,,EWRVK_Internal_par:NA-Local_par:NA-LD_par,f,2,99
6817af79-212b-5642-95a6-b30f9cd3e121,STLRT_CngPTP-xform-GW-OUT_css,STLR Transforms numbers as they leave the local GW,,STLRT_CngPTP-xform-GW-OUT_par,f,2,99
225b2ed0-85a4-39e5-1df6-1658b2ef3ab0,XFORM-LGBA-MGCP-DNIS_css,LGBA Applied to site gateway configuration in CUCM,,XFORM-LGBA-MGCP-DNIS_par,f,2,99
3beeae97-fabb-feb4-df51-47443f14364f,911-css,911 CSS for MGCP Sites TEMP,,911_par,f,2,99
5cc77c77-acde-c024-a486-0fa67dd8087e,FXE-DENA_CngPTP-xform-GW-IN_css,FXE-DENA Transform Incoming GW CLID,,FXE-DENA_CngPTP-Xform-GW-IN_par,f,2,99
5028f9af-58d6-22ed-2ec6-1c2d017ab788,FXE-FIELD-A-PITR-APP_css,PITR CSS to be Placed on the Lines at the Site,,FXE-FIELD-A-PITR-APP_par:FXE-FIELD-A-INTERNAL_par:BLOCKED-GENERAL_par,f,2,99
79967043-349c-d875-4c6c-e9ac391ceb80,FXE-FIELD-A-THAA-APP_css,THAA CSS to be Placed on the Lines at the Site,,BLOCKED-GENERAL_par:FXE-FIELD-A-THAA-APP_par:FXE-FIELD-A-INTERNAL_par,f,2,99
88eaef2a-dc0e-32a3-99dc-b47f584ff57e,NXXA-Internal_css,NXXA Internal Calls,,FXE-FIELD-A-NXXA-APP_par,f,2,99
61e2c8c5-5a0a-9d5f-deb5-2d4bfbbf7f05,FXE-HTSR-911_css,911 for HTSR,,NA-911_par,f,2,99
2374be09-2063-b4d8-c2d3-b3971aa4a8c4,XFORM-HBYA-MGCP-DNIS_css,Applied to site gateway configuration in CUCM,,XFORM-HBYA-MGCP-DNIS_par,f,2,99
e93d2486-af4b-17dd-0adb-8e1f64d25115,XFORM-RKWA-MGCP-DNIS-OUT-css,Localize Egress PSTN DNIS to match telco Req,,XFORM-RKWA-DNIS-OUT-par,f,2,99
