sipdevice_pkid,pkid,name,description,runonallnodes
9499a7b1-e7ef-2741-da03-c1cbbdf869f7,a3324016-a5ab-13b3-97fe-9943d6fd5e76,FXE-SDWAN-BURR-tk,"""Fedex Express Burbank, LA (BURR) 10.244.34.4""",f
ee65a4dd-5333-12f7-d691-f5c421e70ed3,57487b50-acce-f3ba-7c3f-d040d1be5d20,FXE-SDWAN-SBSA-tk,SBSAr01.netdb.fedex.com,f
4d6c6cde-add3-eab1-2f88-d29ac793e9f3,92f01047-d579-6ebc-a2ba-043e99dcb31d,FXE-SDWAN-RDMA-tk,"""FedEx Express Bend, OR (RDMA) 170.5.242.48""",f
57fa8ecd-f2f8-49d7-fa63-780949dcd3b1,c184ebca-f617-bcf2-09f3-817c8f29e70c,FXE-SDWAN-PSFA-tk,"""Fedex Express Pittsfield, MA (PSFA) 10.244.139.65""",f
991c7caf-1596-58e2-6a80-56a4f18e9dd5,b5bd7f8d-ac13-f3a6-0053-53cc052eee7a,FXE-SDWAN-SEAA-tk,"""FedEx Express Kent, WA (SEAA) 10.244.153.1""",f
4ceb6397-0aaf-d541-4171-ecae02fe5ee4,8d8aff71-5733-dc6e-5bd4-6685e8679c28,FXE-SDWAN-LAX200S-tk,FedEx Express LAX200S SIP TK to GW,t
267e4291-3786-02ea-f3a6-9857e0a5d603,164dd6ae-1836-0216-0805-ef0402f3af51,FXE-SDWAN-BUFR-tk,BUFRr01 Router 10.244.203.161,f
a660f582-3368-1790-f072-c1db09465b50,72147742-99ef-6c8c-7063-b224a7d92f71,FXE-SDWAN-MHRA-tk,MHRA 4351 Router - 170.5.243.219,f
04fd8e5b-fc03-d258-ca1d-eefa376daea6,e21966dc-a6d6-cf92-0e79-e2aca422dbe6,FXE-SDWAN-NOHA-tk,FedEx Express SCHAUMBURGIL 10.244.149.193 (NOHA),f
8055a92d-5ce0-1588-c7e6-387696f92d30,762c9886-4d80-1d0a-a0a2-c7daa6ff1d34,FXE-SDWAN-MCFA-tk,MCFA 4351 Router 10.244.1.193,f
5709f10b-9a7c-f1ae-c24d-aabb76005403,95fa1614-3075-3e9c-dbad-f8fddc35bd58,FXE-SDWAN-ONTRT-tk,"""FedEx Express Ontario, CA (ONTRT) 10.244.27.66 (SIP)""",f
eba45d13-7b4c-2a32-eb86-781a198421bf,486fab27-5cd0-3af2-ea12-b32234a9226a,FXE-SDWAN-GWSA-tk,"""FedEx Express Eagle, CO (GWSA) 10.244.59.225 (No SIP Available)""",f
5d47a26a-4d59-c26a-dfca-272a3b853071,7927daa2-763f-8641-5145-4fe757e46f8c,FXE-SDWAN-COEA-tk,"""FedEx Express Coeur d'Alene, ID (COEA) 170.5.240.107""",f
a7ae44f4-26a8-1092-fec3-27ee7165e3c1,c742a5d9-8aac-d302-bdb4-de8986288ceb,FXE-SDWAN-MWOA-tk,FedEx Express Miamisburg OH (MWOA) 10.244.13.65,f
0d10e5ab-128a-f537-4040-279820286277,c5d0d181-38bc-6533-1d61-5b004c847f4e,ROCA-H323,ROCA-H323 (170.5.240.224),t
19593ea6-d6a3-09c1-65cd-f96d8f6783a9,d96b2b89-fa44-c096-a8a4-40f92d45791b,FXE-SDWAN-JEFA-tk,"""FedEx Express Jefferson, MO (JEFA) 10.244.67.193""",f
525c7a43-1fd6-7b45-9bd2-c4ad107e92ef,491fa106-8633-5330-62e4-e7e235e56987,FXE-SDWAN-SWFR-tk-IGNORE,SWFRr01.netdb.fedex.com,f
51fa724d-2a4b-8c5c-3d7e-e7bb0eb2468d,f63ace3c-71e0-00ff-df1e-a7597ebda965,FXE-SDWAN-RNOR-VMX-tk,FedEx Express (RNOR VMX) 170.5.244.219,f
16018f6f-1848-91da-1613-8289573cb24e,d1870ed5-9032-4723-6b27-aa20d7bc974e,FXE-SDWAN-PHLRT-tk,FedEx Express PHLRT (170.5.242.35),f
a2a00af2-586a-53a4-826e-94efe303ca9e,2196e23c-f89b-f84d-4bca-867a9cea667b,FXE-SDWAN-BFMRT-tk,BFMRT 4351 10.244.73.97 (SIP),f
bd843a1a-5994-a8d3-6d33-9bd2054cd0dc,0a8a4b09-40c4-5e8e-efb2-907da26692f4,FXE-SDWAN-OFKA-tk,"""FedEx Express Norfolk, NE (OFKA) 170.5.242.27 (No SIP Available)""",f
810f3278-fa2a-9d65-47c7-08f357480603,eb42eaf9-011f-699c-4941-806e4027541c,FXE-SDWAN-MWAA-tk-IGNORE,FedEx Express Marrion (MWAA) 170.5.241.36 (No SIP Available) Site Moved to GROUND,f
1ccd5394-76d8-d469-bd27-035b99ceec27,4215a297-8bf3-a06e-7bd0-9102c5383d57,FXE-SDWAN-DXRA-tk,"""FedEx Express Danbury, CT (DXRA) 10.244.79.1""",f
26ef1e79-4212-cbc4-c05b-92db5dc6fc5b,cfa2de38-bb22-0067-3950-a9cd6887be7b,IAHRT-H323,IAHRT-H323 (170.5.241.12),t
8f858647-ca77-c8c7-5d05-8685d74c9f62,326e613a-e0e2-eb25-e237-7d1872f6e01c,FXE-SDWAN-BCTA-tk,"""Express Boca Raton, FL (BCTA) 10.244.148.65""",f
409bb3ae-566f-37e6-dac9-fea3b742be6f,050bc52c-b4ba-be2c-c785-d2fe7b7c694e,YUMA-H323,YUMA-H323 (170.5.242.114),t
f2819caf-23af-5ccb-157f-c77644be01bf,c4ab885d-27d7-2ac0-d1d2-00fb02df1f42,FXE-SDWAN-DABA-tk,DABA Voice Gateway 10.244.80.193,f
6b398681-1234-078b-9654-d7ff831cebc9,211ed316-90df-9e66-00c7-a368ca7361bf,FXE-SDWAN-GRRA-tk,"""FedEx Express (GRRA) Kentwood, MI 10.244.32.132""",f
5b21be0a-9678-96eb-74d7-f06a6b5ea8de,a2be3d8c-998d-b718-0a3d-dbaba479d9e3,FXE-SDWAN-TYRA-tk,"""Express Tyler, TX (TYRA) 10.244.175.228""",f
7b5d9d9d-a802-b0b3-a918-946d646c4471,f3e3c9b3-85f2-ed53-bd31-ce8188d674f5,FXE-SDWAN-PITRT-tk,"""FedEx Express Aliquippa, PA (PITRT) 10.244.191.161 (SIP)""",f
bdc7be2f-2ba7-d67c-753d-305b22aeacef,491013f4-e281-ee99-71db-a927d1b87d23,FXE-SDWAN-MCWA-tk,FedEx Express (MCWA) 10.244.77.97 (No SIP Available),f
dfc63088-b38d-2236-4532-3a7ac99edf32,1856c120-2ee7-185c-de95-e9b1557c7767,FXE-SDWAN-ESPA-tk,"""FedEx Express, ESPA, PA (10.244.171.2)""",f
31537587-c1a5-1edc-634a-a4f6c96737ef,1a70ae9e-7a74-9a6f-074a-60ff92d3db36,FNTA-H323,FNTA-H323 (170.5.243.128),t
98bc3177-be30-1c2a-d90d-64a8bac566df,36b6a12c-fb1c-0e20-d2d7-5e015f192114,FXE-SDWAN-RUTA-tk,"""FXE RUTA, North Clarendon, VT ( 170.5.242.53 ) (No SIP Available)""",f
a677c667-3e91-b194-8cd5-09879e578b4f,04ce38ee-a837-ea75-684a-e19705425061,FXE-SDWAN-HSVA-tk,"""Fedex Express Madison, AL (HSVA) 170.5.241.213""",f
e50da462-209b-6fb2-65ad-4c1c187f1cfc,c5d668e7-006d-2f88-527a-16308d5c7b59,FXE-SDWAN-MODA-tk,MODA Voice Gateway 10.244.56.33 (SIP),f
b2bdb49a-42ed-fe15-c95d-efe076708664,9b25f1b7-6c27-2e31-8c3c-9caf18ac158f,FXE-SDWAN-DPAA-tk,DPAA (10.244.149.130),f
6e1cbac9-a86b-9b00-5a59-45a285479dc5,fefe2451-aa90-d52a-58a0-9f8420351ddf,FXE-SDWAN-JVLA-tk,"""FedEx Express (JVLA) Janesville, WI 10.244.65.161""",f
56e2bb3e-9541-0759-4bc7-88654b9b65b8,caf3882b-6fa9-4e9c-07bb-5288af9fb317,FXE-SDWAN-OCFA-tk,"""FedEx Express Ocala, FL (OCFA) 10.244.55.97""",f
8c2c51d0-19a0-a306-bb89-0dc9c413f795,0022a5e9-76b0-c518-1116-cc5a9f7b3e2e,FXE-SDWAN-FILA-tk,FedEx Express FILA (FILA) 10.244.66.161 (No SIP Available),f
13d8f6cd-97f0-0f3a-912d-bdf548676df4,f249e1b4-709b-5039-39bf-8094d217bad0,FXE-SDWAN-FMNA-tk,FedEx Express Farmington (FMNA) 170.5.240.12 SIP,f
1f3140b9-0585-0b62-5e5f-1b2205b755af,b07020c9-fc94-90f4-e033-a4502c06236d,FXE-SDWAN-TLHA-tk,FedEx Express Tallahassee FL (TLHA) 170.5.244.108,f
346c6afc-ab43-419b-7b75-9f4ffebbaff4,31d9c943-239b-ccc7-4658-e7942ef26a87,FXE-SDWAN-LEBA-tk,Express (LEBA/NH) 10.244.60.97,f
afa6136d-514d-7bec-d692-f7ed114e27d7,b9d2dff6-29f5-fbdf-7dbb-97a3e6bfd576,FXE-SDWAN-ILMA-tk,"""Fedex Express Wilmington, NC (ILMA) 170.5.241.13""",f
8455bdb4-7bc4-fb6e-30ea-108d0bf897ee,a3dd31e6-e05a-6bb1-60fb-fde2abfdad35,FXE-SDWAN-LYHA-tk,"""FedEx Express Lynchburg, VA (LYHA) 170.5.240.21""",f
04f85bd4-6d22-9cb1-6c93-a71124916d20,332eefc2-bfc2-ab83-c878-303f34f1a58e,APAA-H323,APAA-H323 (170.5.243.15),t
67d626b8-84c5-cf74-ca6d-e1933fbbdb5b,01e2c43b-1ebe-0050-4a2d-821f8678b90d,FXE-SDWAN-CPRR-tk,"""Fedex Express Casper, WY (CPRR) 10.244.135.1""",f
5b5a5beb-35f0-bc61-295b-0afe5feaf62f,42c67c14-80de-addf-10af-22c782748047,FXE-SDWAN-BWIR1-tk,"""Fedex Express Baltimore, MD (BWIRT) 170.5.241.160""",f
0165dfa7-3cf1-c1d6-2bd7-ef5e4d4bc1ce,92be1d71-6abd-08d5-1b15-7a7a76e1c8af,FXE-SDWAN-USCA-tk,"""Fedex Express West Columbia, SC (10.244.174.196) USCA""",f
11481076-f8cc-260a-d690-7fad55d810f3,097872e8-882d-f7f8-893c-c5debfc71fe5,FXE-SDWAN-SDFR-tk,FedEx Express Louisville (SDFR) 170.5.242.59,f
e80d4ad5-b3fa-a9dd-3fd1-f9c4a4afb50e,ba2b285b-0933-0772-c09a-5b1faf5ebb61,FXE-SDWAN-WJFA-tk,"""Fedex Express Lancaster, CA (WJFA) 10.244.20.68""",f
c4710724-aa56-108f-1179-db928b57d3fc,663cc4f3-ae72-2e59-dff1-d884afe17b38,FXE-SDWAN-BEDA-tk,"""FedEx Express Wilmington, MA (BEDA) 10.244.45.129""",f
a333e718-83de-6524-5a6d-80ff240c107d,28124ecb-1414-8040-5da7-02b5e26742a4,FXE-SDWAN-BJIA-tk,"""FedEx Express BJIA Bemidji, MN (170.5.241.151) - Verizon BVoIP Not Available""",f
2c1d2b11-e06f-ae5e-a5b6-575f81f247ef,1cbdeaeb-c88f-c184-23ab-20787a90f586,FXE-SDWAN-TCLA-tk,FedEx Express (TCLA) 10.244.56.161,f
38ec0040-e544-654d-3b97-c854b9a64d13,66d06a0a-bffe-1bb5-c6e2-7057582f4c80,FXE-SDWAN-BPAA-tk,"""FedEx Express Garden City, NY (BPAA) 170.5.241.67""",f
b4f4cf94-10d6-5487-e8a1-b9a3ca897a1f,3a64436b-9c61-63f6-6aac-d761acebcad6,FXE-SDWAN-SMFR-tk,SMFRr01.netdb.fedex.com - 170.5.241.122,f
19b2f0e0-a8f0-07c3-71be-b0f273150366,b54af280-38f6-d266-b54b-186a5630567c,OAKA-H323,OAKA-H323 (170.5.243.248),t
c6214ab0-1175-d835-c635-f84b6d7f21b6,e039e6b4-763b-6a93-943e-7a3f75bab0fd,FXE-SDWAN-ONPA-tk,"""FedEx Express South Beach, OR (ONPA) 10.244.175.161""",f
ec08b127-8b98-2108-dec8-0e3f649adb33,9a10717a-28d1-62ba-715b-b57226c1e008,FXE-SDWAN-LITA-tk,"""FedEx Express Little Rock, AR (LITA) 10.244.179.130""",f
1fed8b59-3055-d177-09d0-23132a6b2a0a,37170010-0c67-c0b2-3df0-a817b057cfe7,FXE-SDWAN-ROCA-tk,FedEx Express ROCA SIP TK to GW  10.244.52.130,t
cbc857a6-039c-9e39-3c0e-62b1aa776a42,db0befa1-dfcc-bcfd-56a7-7b63a651838b,FXE-SDWAN-MHKA-tk,"""Fedex Express Manhattan, KS (MHKA) 10.244.68.1""",f
02978ad0-3cd8-14dc-1f4f-93f2d061cac9,ffd777c5-1809-6873-8f72-f4c1e8312a56,FXE-SDWAN-FARA-tk,FedEx Express FARGO ND (FARA) 170.5.240.170,f
64022375-b59d-8b54-24a6-30f6e3f9bb9b,bb153228-b461-6946-2745-e554fcf87fb1,FXE-SDWAN-HTSA-tk,HTSA 4351 Router  (SIP) 170.5.241.81 ( OLD 10.244.26.1 ),f
1e7e27c2-1407-bd8b-3473-7fdd6d8dd246,c286e113-5420-b34e-052f-b3c66ccc987e,FXE-SDWAN-IXDA-tk,"""Fedex Express Lenexa, KS (IXDA)170.5.240.10""",f
3975ceda-4fa8-fc2f-62e2-0fecaa97a39f,aa5ab12f-0252-01aa-e1e0-4e28f51ec41f,FXE-SDWAN-ADSA-tk,"""FedEx Express ADDISON,TX (ADSA) 10.244.152.194""",f
3565c7f8-c2b6-a241-3f20-baf08fb21292,94d5826d-9270-4eb0-cd8b-bf8793ee888b,FXE-SDWAN-SGFR-tk,"""Fedex Express Springfield, MO (SGFR) 10.244.57.68""",f
41e37b4a-a976-f5e3-d563-689a3ee647d7,294ec1f0-b23d-cda8-02f5-28daca04e404,FXE-SDWAN-HVNA-tk,"""FedEx Express North Haven, CT (HVNA) 10.244.45.1""",f
8832989c-ce5f-b837-a9f3-c7c7a985f476,60e654c7-fc06-10c8-d46e-52e4973c01a1,FXE-SDWAN-MSNA-tk,"""FedEx Express Madison, WI (MSNA) 10.244.184.196""",f
8e7d74e2-4bf4-f0d9-449d-b76df00a9ee3,fc97dea8-73ef-c3f4-2845-8963dab070fe,FXE-SDWAN-AVLA-tk,"""Fedex Express Asheville, NC (AVLA) 170.5.241.141""",f
fe4c4266-7ea6-49c2-2fbd-d214ddb5b7e6,89a5251e-b858-fec6-d9ee-f2a1c9d2b1d5,FXE-SDWAN-RICR-tk,"""FXE RICR, Richmond, VA (10.244.187.66)""",f
426fabad-7c05-740d-88cf-34599b98ac97,91efd3c3-5628-ee56-c7ee-0fbf7438e73f,FXE-SDWAN-APNA-tk,"""FedEx Express (APNA) Alpena, MI 10.244.65.1 (No SIP Available)""",f
bebbd928-8231-b3b2-2607-f021abe5aa1a,1b4b44db-b047-d715-5d05-6ba059f9ec58,FXE-SDWAN-BCBA-tk,FedEx Express BCBA 10.244.18.193,f
3e96cea5-268e-a8f9-34d8-698bb0b2fe01,bca19dac-f909-e63c-863e-65e821f5a33b,FXE-SDWAN-SYRA-tk,SYRAr01,f
3663433f-962e-db80-cd12-a0a0afdec1fd,64067b70-0b05-50dd-db75-df6a129d9e60,FXE-SDWAN-PIMA-tk,FedEx Express (PIMA) 10.244.77.1 (No SIP Available),f
229dda74-70b8-88c7-1543-8e9c2aa41446,b52dc827-d037-7c3b-b499-b74fa0db6679,FXE-SDWAN-RDUR-tk,"""FedEx Express Raleigh, NC (RDUR) 10.244.39.2""",f
996110ac-f6d2-8aea-2d25-024a4597393b,a4ac7001-8cee-274d-3857-4b15d0238ee2,FXE-SDWAN-NBUA-tk,"""FedEx Express Skokie, IL (NBUA) 10.244.163.66""",f
1f77b29c-de55-2691-1a62-2ae2ee84c7e2,65ae5d73-7714-d806-e0e5-cad9d8780ad7,FXE-SDWAN-ORHA-tk,"""Fedex Express West Boylston, MA (ORHA) 172.27.142.193""",f
f0a0d5b8-c9ff-b313-3c65-99a7b3e5ccb6,0d55e00c-75b6-1a1f-3a8c-708878d7fa97,FXE-SDWAN-LJNA-tk,FedEx Express Dallas (LJNA) 10.244.114.33 (SIP),f
b531bc2a-4d96-433c-def9-1681a56e86ee,33d6cc7e-5e00-0f35-5f0f-229bd4b4d7bb,BTFA-H323,BTFA-H323 (170.5.243.53),t
053b6e7f-e6c0-d01d-f54e-cfbacfbe7edc,9175af9d-9794-7620-f1ef-8406bf80d6fa,FXE-SDWAN-ABEA-tk,ABEA 4451 Router - 170.5.240.144,f
2fcb0dfa-f594-52fa-ca28-e8e0f16c5c13,079846dd-5cab-f3cd-25dd-2820c2e98e5e,FXE-SDWAN-OSUA-tk,"""Express Columbus, OH (OSUA) 10.244.161.1""",f
637ed9f5-2685-d40e-7571-46eee17dbceb,bc9f1f5a-e57c-966f-56ec-4e162ad15915,FXE-SDWAN-ODWA-tk,ODWA 4351 router,f
2b9b4a39-dbc7-7ae6-77f8-b9b28353a386,2c81e9eb-5c1f-0a15-6fa9-8ee1fbfd891d,FXE-SDWAN-HTSR-tk,HTSR Huntington WV 4351 Router,f
c2132073-619c-6829-06bc-faf35879d160,374f4041-33c7-82a3-1e8f-96b345f55f21,FXE-SDWAN-HSTA-tk,"""Fedex Express Miami, FL (HSTA) 170.5.241.11""",f
0ececefd-f542-c306-1e52-5742f0cea60b,e2794f91-0743-63f8-a846-b94e06fcaa48,FXE-SDWAN-ISPA-tk,ISPA 4451 Rotuer,f
43c90b01-f12d-b921-ab94-ab1848b82dc0,ceb08320-61a8-5335-9344-21f70c2aeb67,FXE-SDWAN-MHTR-tk,"""Express Londonderry, NH (MHTR) 170.5.241.107""",f
a702742a-8684-fee9-e9c8-2b39a252bfb8,8d270923-b191-f226-08a1-faf94f5ba1bc,FXE-SDWAN-IPTA-tk,FedEx Express (IPTA) 10.244.14.193,f
4ad053c5-a2b5-9ae9-0156-d9fef55b82b4,978467a4-7aea-5aed-9ca9-607fb051f6d0,FXE-SDWAN-AELA-tk,FedEx Express (AELA) 10.244.43.132  SIP,f
bf8b34b7-dcd0-2a9b-767d-ef9fec50b491,1bc92494-d997-e8f2-bac7-2480ba0a14cb,TUSA-H323,TUSA-H323 (170.5.244.119),t
3e13f4e9-dea6-a846-54a8-0a0ea54eea8f,6af8ae80-7be8-93e2-41f6-fd4a19785436,FXE-SDWAN-GTFR-tk,FedEx Express GTFR  MT  10.244.117.1  SIP,f
84f3cdc7-8944-7b7f-82c4-1d5a3b17ce81,18980de9-3b7c-96a5-6292-a2ee89dd04cd,FXE-SDWAN-NMZA-tk,"""Fedex Express West Chester, PA (NMZA) 170.5.242.19""",f
6950a063-9ca3-0767-12d5-941acf5714d7,ddf22613-cdd8-2b82-df33-a93e2e8e894a,FXE-SDWAN-EHTA-tk,"""Fedex Express Windsor Locks, CT (EHTA) 170.5.243.112""",f
e7b6732d-ed12-77da-36eb-b687a422cb24,3ddcfedd-896d-0f45-0866-4f102d0f5b8d,FXE-SDWAN-MRYA-tk,"""FXE MRYA, Monterey, CA (170.5.241.109)""",f
eaa9c41b-57a6-4f81-540b-2e5b220ee882,73035798-08fe-d12a-c259-907935c83b91,FXE-SDWAN-STKA-tk,FXE-STKA 4351 Router -  170.5.244.46,f
f1a68da1-d0c0-a6d2-4ead-5563f6be13fe,70b8b4a5-09c4-af42-cce1-9070204b9423,FXE-SDWAN-SHVA-tk,FedEx Express Shrevport (SHVA) 10.244.136.129,f
f331a6ab-c11f-7ffd-3b3f-0bc92f7c5a5f,fbc85cee-4576-3704-6a19-673a4bf7e922,FXF-SDWAN-ALB-tk,FedEx Freight Albany (ALB/574) SIP TK to GW,f
713e5575-a6e6-4eac-6414-dcbc855a637d,55fb969c-bdee-05f5-7ccc-9c89622aab66,FXE-SDWAN-LGBA-tk,"""Fedex Express Signal Hill, LA (LGBA) 10.244.24.1 (SIP)""",f
42a3fcd6-1e90-850c-5b3a-6ec453bb0d59,03f53968-3f2e-199f-8171-450fbe67db07,FXE-SDWAN-ISNA-tk,FedEx Express (ISNA) SIP TK to GW 170.5.243.234,t
a417865a-b81e-9705-0405-182ec5be6070,e1ee6729-3ea5-3fab-2ecd-064aff21ca32,FXE-SDWAN-EVAA-tk,"""FedEx Express Kerrville, TX (EVAA) 10.244.69.225 (No SIP Available)""",f
b84ac288-fc03-6aeb-436a-48f3d4bc2bff,5ee8c3d8-5fc0-e066-3f41-0e98da701b69,FXE-SDWAN-HYAA-tk,FedEx Express West Yarmouth (HYAA) 170.5.241.217,f
acac776e-b516-afc8-e90a-0f7971552f78,14c5f13a-78a4-b247-d68d-099fb9f496e4,FXE-SDWAN-VGTA-tk,FedEx Express (VGTA) 10.244.95.129,f
5b885d0f-210b-bd4f-1a77-75fe9472019e,302ebfdf-f545-fbac-773c-2d2fb92dca42,FXE-SDWAN-MQYA-tk,FedEx Express (MQYA) SIP TK to GW,f
42bdce9d-418f-4791-54f9-649a05a59ec9,28349f5b-9847-bc35-5416-2b283989fbed,FXF-SDWAN-PLD-tk,FedEx Freight Portland (PDL/665) SIP TK to GW,f
799132eb-6272-6d47-3f23-1be32a1097a1,d5e37f10-b49f-0c21-fcd9-3a2bf8dde8df,FXE-SDWAN-ACYA-tk,FedEx Express (NJ/ACYA) 10.244.44.1 SIP,f
1cd43cf5-adb3-0927-6781-8c3052052bee,3a24b4e7-85f3-ec31-629a-23ddf066e2b6,FXE-SDWAN-LWSCD-tk,LWSSCr01.netdb.fedex.com,f
8e932a79-5a76-0629-212e-20277a9fe51e,3337583a-abd7-8164-e49d-7eae2b1e0dca,FXE-SDWAN-SGUA-tk,SGUAr01 4351 Router,f
168a1ecb-ba62-ccc7-ac2d-bbfbd39c6b17,8b608e56-f3c8-36e5-e337-900378766b3a,FXE-SDWAN-HNBA-tk,FedEx Express Indianapolis IN (HNBA) 170.5.243.161,f
48f5f943-8cb3-6a2e-5e0e-25109092188f,47d37f42-c23d-1ef9-ea89-26108e7a5096,FXE-SDWAN-CSVA-tk,FedEx Express Cookville (CSVA) 170.5.240.251 (No SIP Available),f
6c91c188-a827-7c67-1e5b-fe6c1e09f8ff,af94fa13-c324-7b3c-02ac-4613d1d81568,FXE-SDWAN-RHVA-tk,"""FXE RHVA San Jose, CA (10.244.22.193) SIP""",f
46b22c8f-f608-6e8a-1140-9db896e043ea,2320e922-8169-26f2-0725-28a3ea3656ad,FXE-SDWAN-DAYA-tk,FedEx Express Vandalia OH (DAYA) 10.244.82.65,f
dd6b5db6-711a-13c7-20df-1234c525a5af,7a811b0c-6a3a-dcbc-31d9-f865e8e3f431,VGTA-H323,VGTA-H323 (170.5.244.126),t
86fe2ae2-3c4c-ec93-64ba-52f34c212049,80c9fa5b-35c3-391a-5768-7c2714cd380f,FXE-SDWAN-PITR-tk,PITR-10.244.28.65 (SIP),f
bda44e85-67b5-58d0-e9f4-5aeaf4b39411,5f936313-6f5a-37cf-6b58-ef5e8007638b,FXE-SDWAN-PHLR-tk,FedEx Express SIPTK to GW - PHLR,f
fbd80013-424d-2db5-1ff6-4e81c25e5763,0b209435-0aae-5064-2c66-3ce8f9962d30,FXE-SDWAN-SAFA-tk,"""FedEx Express Santa fe, NM (SAFA) 10.244.7.193""",f
42459728-a5e6-448b-f00e-b306777698a1,3d2c58ea-858c-6a8e-632d-cd8e189af538,FXE-SDWAN-HIKA-tk,"""HIKA/0735 Honolulu, HI router 10.80.161.1""",f
c06d4c8c-0b5c-c634-59cc-dcab35cb1971,55e1ed32-b51f-4c39-3feb-8ab7d6f3436d,FXE-SDWAN-DMOA-tk,"""FedEx Express Sedalia, Mo(DMOA) 10.244.67.225""",f
8ed17e43-0885-b2ff-5208-7b685e3caf8d,7d7b2f25-a74a-1900-c857-0cd1cc33a878,FXE-SDWAN-COIA-tk,FedEx Express Cocoa (COIA) 170.5.240.165,f
77a7943c-142d-74b2-9e64-07857a268beb,beaae815-ca9f-3b6e-1122-7c14160b548f,FXE-SDWAN-PBIA-tk,"""Fedex Express Riveria Beach, FL (PBIA) 10.244.148.2""",f
abfd8424-a67f-904f-36fd-e87375399bd0,719c285a-7ed5-8f4c-bc84-4e1ab6c5ba53,FXE-SDWAN-MSCA-tk,"""FedEx Express Tempe, AZ (MSCA) 10.244.192.132""",f
50df0d00-214e-7910-67b0-d7abc023352a,2711d112-0779-15ad-6a74-c9d956ae128f,FXE-SDWAN-RNOR-tk,FedEx Express (RNOR) 10.244.20.193,f
143d2d10-c815-f1ea-807a-ca096bd7f3b7,80357a99-dc9c-f97f-bfbc-dc449f8840bc,FXE-SDWAN-JEMA-TK,FXE JEMA SIP TK - 10.244.9.129,f
d961572b-a695-8087-95b4-42bf9a2c6013,b52f3f66-69d7-439e-4902-dfcb3a5ad3f2,FXE-SDWAN-LCIA-tk,EXpress (LCIA/ ME) 170.5.240.81,f
e9e31453-ad9b-a76c-8068-02e34a6e7e8f,33ab16d9-2ef4-a1b6-bc59-995dc1160a55,FXE-SDWAN-MWHA-tk,FXE-FIELD-A-MWHA router 170.5.243.172,f
e5f99ea5-d5b9-ce3d-bd03-c5d3fa24dbc2,12584e85-9c79-48c5-fad0-3a1fa0450638,FXE-SDWAN-DNEA-tk,"""FedEx Express Plano, TX (DNEA) 10.244.153.193""",f
b846918e-7d08-f16b-0e37-ce44a83aa412,9a99530c-ced0-07c7-b159-1303b2820894,FXE-SDWAN-MSNR-tk,FXE-MSNR1 router 170.5.240.205,f
c7316a99-5711-7c39-c8e6-e7a0a64bdedb,473d6aab-aff2-334f-f539-7a2e06241a0d,FXE-SDWAN-LFKA-tk,"""FedEx Express Nacogdoches, TX (LFKA) 10.244.112.1""",f
d0e7fa1d-090b-fab1-5290-0c003f578dc4,0162d6bf-e6da-a606-5f7c-f589b8f1732a,FXE-SDWAN-MAFA-tk,FedEx Express Midland (MAFA) 170.5.243.210,f
a3e8c3cb-9e37-7290-8e29-f4a6a2096760,a0078375-b9a0-078b-645f-d99b624b4db2,FXE-SDWAN-ARBA-tk,FXE ARBA Ann Arbor  10.244.3.194  SIP,f
e1f1ae61-599a-7e07-7164-b02c2ba66363,faf69669-4c99-8aa3-5798-50af26f7372a,FXE-SDWAN-OGGA-tk,"""Express Kahului, HI (OGGA/1967) 10.253.9.1""",f
0e009a7d-2697-d13b-119f-060c71ee13d0,0551528b-f76a-f7a2-3476-6132ad059559,FXE-SDWAN-NDVA-tk,"""FedEx Express NDVA, VA (10.244.36.129 )""",f
2bdf27e5-ac86-1e30-bdfd-c638741d0cca,098deba8-8838-82f6-34bd-becb0cd49abb,FXE-SDWAN-JANRT-tk,"""JANRT, Pearl, MS (170.5.241.225)""",f
4634db9b-ca57-75b4-0375-5402f80356cc,959a5625-3fc5-ccb9-3e8c-c203d576c1fe,FXE-SDWAN-WALA-tk,FedEx Express WALA (WALA) 10.244.10.129,f
0bd0e5ef-a398-0558-11ed-d1606919dcaa,cc684657-14dc-e171-6d15-7974031d7d8b,FXE-SDWAN-PIAA-tk,FedEx Express PeoriaIL 10.244.133.129 (PIAA),f
7ae7258a-07a1-f7bc-36f4-d63db29df03d,7f75dc4e-32df-9754-668f-7bd833123a2c,FXE-SDWAN-CLEA-tk,"""Express Middleburg Heig, OH (CLEA) 10.244.126.65""",f
3dd6c760-35f7-d7b3-ee32-f0722a3dcd18,deaf2d6c-6087-3b09-41a5-28db34a2575b,FXE-SDWAN-MIEA-tk,FedEx Express Muncie IN (MIEA) 10.244.58.161,f
17776d58-049e-b50c-95ce-ade71078805a,8a1b2386-2ec5-3e89-bf9e-35e5fc3f1eb2,FXE-SDWAN-RKSA-tk,RKSAr01.netdb.fedex.com,f
20ffb087-3577-90d9-f440-dec9ddbd6d5b,ff3ba7b4-f179-5405-b35a-2dec13860b5a,JVIS-H323,JVIS-H323 (170.5.244.178),t
bf2aba37-c6c4-22dd-1f7a-356fa98ec011,9d50ccf4-085c-4f72-d847-4b592b968ac5,FXE-SDWAN-CLWA-tk,CLWA Vocie Gateway 10.244.1.1,f
