pkid,fkdevicepool
ca537784-4693-8d34-10dd-1477e0afbe30,faaa1b58-79d5-94cf-fec2-bb78541341d1
60e4a258-a342-4c37-793b-8dc5b18ee429,8bc51f28-76b2-3824-3d9a-69781008e826
544f1986-66a0-5108-0710-ff877feaad95,0b4e89ad-e6b3-7560-e0e9-6cc811e1f878
8c3e8d30-0495-179a-fc49-5da0d6c4f9f9,d68e83ec-1587-481d-be54-31c1a88fb57d
d3eb8fc4-e7a1-9ed4-c96e-1b34e98127ce,d122a906-2b44-43d2-ba7d-9ba38427b07d
2230b593-9509-72b9-2332-e2809b6c93fc,d68e83ec-1587-481d-be54-31c1a88fb57d
52070bce-3164-a4b2-cdd2-a9e2a3653fc8,5c22a9d1-ab96-4476-971b-46fcf67e0f4b
4db9f2eb-f732-f3c0-bbe3-7f017b47fee0,d68e83ec-1587-481d-be54-31c1a88fb57d
436d78e2-0f71-5338-406d-5893825dbece,bbcb0ae8-85e9-4595-aaac-dd25666602c3
42e7d4f7-e27b-2160-a64a-510fbdd1a454,088aac6e-1b4a-480c-b67a-1291e81af044
a38d2b8b-8f4b-79e1-61d2-2c83fd8b6195,1cce5fb7-a257-e08f-5da1-0cf7a506fe0a
e34c0680-012a-3450-2fe5-df4fba95bc21,ebb93599-8060-6c9d-247a-be1de88932ec
262f6024-71b4-bfc7-c011-64572e9af50d,d88b22a1-5c1a-9fff-bcbd-1fadb0ff41b4
017c708d-1f94-359f-1080-e307f307fe46,d88b22a1-5c1a-9fff-bcbd-1fadb0ff41b4
dc139a66-d945-7bc6-2785-d7a48cf59405,adb51d4d-6a9d-1b9f-d58b-9fb12142b687
e7ef3df9-9db8-912e-20e4-03b686b2e78a,d7a8058d-b318-4fda-be0f-5002bd681595
1a9c224a-41ec-12c7-f82a-cdbe0a01d737,732b1f3a-c463-ee91-594d-083e360f6242
0dab933d-03f0-8592-0409-2f9212ba8114,732b1f3a-c463-ee91-594d-083e360f6242
a6707141-e03e-fbaa-d65b-1e973bd41b26,4f6ca72a-ffc3-4a16-851b-b80c60a1b00f
7360d6f0-4711-5b40-dd80-187fd102cd84,4f6ca72a-ffc3-4a16-851b-b80c60a1b00f
a50ef6aa-0cbb-87d6-28fb-85c8bef752ed,4f6ca72a-ffc3-4a16-851b-b80c60a1b00f
cb370cff-aecc-8108-3adc-f5b9e022ed43,4cbe4320-6f64-4f0b-8d10-c287e41b1d6d
c8280028-15aa-81e5-f246-131fca698f9e,6aa1b89f-14e7-d4e7-d8cc-ad0f9621da8a
07125aa8-c903-cb1c-2aba-584ab04ed34e,3c463e83-0233-aecd-2809-5ac1d4c574a7
79232610-048d-31d3-33e7-bd74e912767d,57690b85-d826-4d07-a555-71b39bdbc320
a8c90db7-9a0d-deff-252f-d337951453c0,adb51d4d-6a9d-1b9f-d58b-9fb12142b687
eb940c55-e616-d6e5-fef2-556383d8f7e9,faaa1b58-79d5-94cf-fec2-bb78541341d1
b3330d0d-633a-24ce-730b-e32920c5e435,d0d51a62-1b4a-68c7-6547-af85717c9657
dc7b9095-758b-d0f2-4fdc-0fe1e4127dbf,4d4eec49-a02b-193b-2d2f-3c58e0057d8d
effe69e7-6ddf-a082-6009-e203f5a8e36b,5aa2f692-a647-4c84-82fe-863d32b07c64
5521f6dc-458b-8c46-5e6b-8fb0a5f0c8cd,adb51d4d-6a9d-1b9f-d58b-9fb12142b687
77dd2154-af2a-f7ff-294d-2681b7310aa5,adb51d4d-6a9d-1b9f-d58b-9fb12142b687
19330d78-52df-3fe0-b9d7-ed136c18e218,86b8e2b4-0698-75f1-85da-6ae0b1e0a479
1d152f8a-328e-0b23-805d-331e3515bd4e,7a4faf09-bf7e-4636-b1da-5b707644c097
4ac4c00d-d82b-612a-4fa3-0f337309058f,7a4faf09-bf7e-4636-b1da-5b707644c097
2d6d1a07-83c6-fbe4-4274-0226c788d095,9ceaed60-a752-414f-9280-1400cfd81233
cce0885a-da12-9ef9-e7c0-33869c01e90d,8399c2c0-7c96-8a07-2b3a-dd20074024ee
31844aa8-3b45-c4bc-2097-2d4d03c98e67,3c463e83-0233-aecd-2809-5ac1d4c574a7
28787243-0a84-168e-0ab0-dc199e8255ef,bca5ec8c-77cc-420d-88f7-5b430e6cbb20
825d54ff-0a27-7bc8-d7b9-85e50ff8d121,755a47a5-cfba-5370-3eb2-62cb01e2a330
dff9a6aa-6fa1-546a-3a53-6cd7a100ae88,d0d51a62-1b4a-68c7-6547-af85717c9657
b8ca04c9-133b-be18-a1cc-28bbc633672c,2c7724b3-da89-4970-b751-a0516b06b1fd
500a38b5-1723-02fd-3ae5-7ca1dfdb5e16,ecdda53f-7cad-9c26-6352-3d425f2f170d
ade74738-508b-0b50-ea84-8f056955a495,7b212a62-5739-934b-86b6-eea527e90ff7
1a2313a1-04c5-a4ca-eebc-7b9e5a0d1cf2,ee8a09ba-68dc-4043-950c-972bdd5914f9
39c82144-908e-b355-d6d6-9a89fc819ab1,74a51cbf-7e86-4faa-8916-de0bd4bd74fe
21526417-6f66-ea47-7abf-ba7e9f1965bb,bf190bc5-84aa-44ad-8769-2914654c4844
7eb73f4c-6b2e-dab6-59ec-0d69709fa0a7,810358f4-0ba3-46e7-8a1a-f0cd272cc7e1
d6f9e85e-7948-74ca-f5b4-4970f3651d8b,ef01d017-c7bd-276d-da55-e8c37718a1f3
5fa11d43-4f5f-e3e7-2f92-790d06df3d48,22f34c93-6af9-435d-95d2-2ad9b4cc92cc
d5bce4b5-6f33-7d71-ae10-362b5c1a1567,810358f4-0ba3-46e7-8a1a-f0cd272cc7e1
e7cdb4de-4f3d-2c98-aa59-b1b86bd89456,83117ba0-c49c-424d-898f-f33f8a47c9b9
0de2b62f-b1bd-ecc4-3997-5d4b2dea8133,186cdeff-fec7-9add-d9b9-8807bfd4aa89
71d6b04c-7e4e-5ac2-b115-5376a8228f42,83117ba0-c49c-424d-898f-f33f8a47c9b9
a66d6d18-6765-cb5c-3487-204ce6b61b5a,52a0cc74-472c-4422-bd44-cb835681c08b
2003c545-c83f-36c2-5db6-336b453527fe,da69088f-3c61-b3b3-d16e-11598c1ec23a
c94554d2-99ab-1a75-a415-b9a017fb5fcd,3b2898a4-bc51-7f71-7395-8cde50a295ed
7e40186a-1da3-f398-fa27-94969f1bafc1,a1fadb25-1663-af5d-8a2d-9474f38511a4
c2337828-6843-51d4-63a4-c7d2c2344a2d,257be20b-9a0c-4c1f-a79a-08d4550c8f0e
0c6be1be-e48f-00c0-627c-afb4c6fd3e9e,1b6d4997-a5a7-f846-de12-bb7182784ffe
25f3021b-3547-7148-110d-b372528f77c0,888741ba-625d-4522-a730-e8c45c4bb459
73b93319-e188-595a-8219-b130a46ebb0a,138fdb59-e628-6a5b-9a2f-ccd6736d6346
3fc7da56-2a0b-dd63-af4f-6ad76e03f787,20fca22b-4c34-447d-8b22-c0a0cbea2573
f5930db9-3d0b-ddd0-2c2c-ff6e4a1de4e1,31e35dcd-cd73-434a-9319-828dc3d9fa67
5eb4f082-1290-8304-2710-2975bbd3520c,ba07c3d1-329b-445f-949c-8c4e1ddc68cc
25554bd2-cb9d-7d18-689b-708f94b08667,6fc48db6-9c86-4c6f-b738-c8f6f413f486
53cdf70d-0e26-f833-2773-9b5935662791,3b9c1c19-9eea-4386-a098-db9cf1728450
2134eb26-1bbf-8bdf-e44d-3d1a7f24f92e,4eb4ba72-653f-4a76-bf4d-1310d8b974a6
e8e9cd62-8694-6076-bf2b-45de76b811a6,c0fb5fba-0077-4615-b547-c8b65313c08b
eb85b9db-ac12-60e5-ca21-c9143e6ad35b,e52a0257-f496-48db-b2bb-ca274daf53b5
440737f2-1284-0880-a252-7394880b449c,23bba3ae-e2a4-4e4b-a1ec-ced30a2c8636
a8dc9164-5bd9-c436-c751-3b95fea9be23,b8932478-59ac-4bb9-8099-17bc13bdd5bc
a09ce324-9c71-8acf-2dea-42b4dde558e3,20602c1b-265a-420a-ba5e-1c5cd59f58d2
2a0a9f5a-f187-762c-a768-720dacdb00d5,20602c1b-265a-420a-ba5e-1c5cd59f58d2
1ceff9bf-75fc-9673-339a-6cdf03ca27eb,a9ce8bd3-e9cf-4d90-ad85-6d710f118cdc
d4386969-9048-6bc2-4b28-2a45d2f1a4bb,324c1782-eb22-46a8-8ef5-04cf484689c4
1e09bce1-22cc-8c78-532c-480477cc9352,281730de-7626-4ec4-a379-f259a2725a00
1390a37e-1356-4120-90ed-717d943792f3,62b1af8a-7e1f-4e93-b8f4-4d09f22726c1
cf8e65fc-cc7a-84c1-bb71-6e8fcfdd0cf3,c2c5ae6c-163f-461f-8edf-4ad7352854c9
9d4b9cc6-56d3-83b3-4512-0cb8a464fcc9,1e3c4050-e32c-4290-aef3-1f74878c777d
a5e44bd8-7a97-b7eb-76ff-529675cac3eb,5a89d275-843f-42b1-87a4-093a5c60c342
74c2542a-237d-38bf-9514-a5a5f53b21ea,5cd3ff05-6ba4-429d-82bf-903d67a56ed6
4e3686ae-b79e-c825-0711-92f9919183a0,a8a8de39-9881-4158-8224-05f842f2ca13
4d9652e3-b114-2ea6-a5ac-fcf1e8cd8dcf,188494ae-84ff-4b9c-a87d-aebb9ecb0b33
fad390cb-10a7-cf1a-a410-e46d59c0e8d0,188494ae-84ff-4b9c-a87d-aebb9ecb0b33
a66410cd-7158-4bd5-bf54-61526eaaa259,8794c62b-8ecc-47f7-9588-eba96bab06f4
b0e835d2-a248-2188-552a-2759b7c62249,02c29bb0-003e-4619-90b1-c643b7bb85b3
e266d32b-64a3-5950-3397-048850d27dd2,bec76b0c-7de5-4281-9e7b-6ebde3ae629b
6c6c3a07-e3c7-cd0c-ce48-4c8d47af92d3,5148abbb-ff7f-4506-b08e-384a90fc76c2
c35cc404-1fe0-854c-4577-05879b58cb3b,b3ccc3ad-cee6-41af-82e2-cf8ffc77ee13
fd47a2d0-f044-9776-1f8b-a0e188c4e6a4,b3ccc3ad-cee6-41af-82e2-cf8ffc77ee13
6c340567-66b8-b649-54e8-26920fa09b01,fefb837b-a67d-44c7-9ebc-d458902d10eb
c0d1cd1f-5932-49e4-e36d-14f42519dfcf,81a42781-0122-4389-b689-59b68221c146
ae332d98-77eb-2506-8315-e3b07897646d,81a42781-0122-4389-b689-59b68221c146
0cce3c67-1c1a-bb6b-eea2-9484d083f7f8,81a42781-0122-4389-b689-59b68221c146
7369d779-3c87-697c-192d-dd9c5dac327d,81a42781-0122-4389-b689-59b68221c146
fc78fb8f-408a-753f-3f53-11b45fff3ac3,69757d1b-4a95-4adc-a2c9-c336a7b449c1
7e9ab17a-c482-e196-9214-4f782f29a959,8d83ccd7-eb23-417b-811d-5356d67d7f0c
c01d52ab-a0b9-e654-017d-49da7b6211f9,e7c3aa08-a687-416f-a8e2-3aba9204b29a
870c75e3-c3b8-9c1e-721f-a671fe2006ac,47c52a16-fbed-4c93-8cbf-19b358068e83
3dab0a96-ea99-b499-62b3-f9da24ff7673,aae001ec-02eb-4864-8d95-b72b534a9cdf
c8757c86-3cfa-38a3-28ec-208b6e561407,6a92365c-f849-4bad-a4ca-4487b3f7aa2d
5c4db7bd-053d-60e2-66d5-c33731593784,6201f764-e6b8-4887-94d9-16e90a4d1150
43138aec-271d-663e-9469-c87035d4d6bc,e3b57479-e552-4cd5-9458-efed0bcc5779
aa0acec4-0c80-5df8-0863-7e103a538203,d82eca2b-2213-41da-b21c-cc2f886018a1
1c81c3eb-e54e-7f09-5f7f-8ba481d31bd8,f74cac06-55c2-48f3-b628-4795098faa69
28a5deb1-32ad-524e-868a-341d13072b55,57667a3f-192a-4dd9-b5c1-b6d1517140dd
3d84c36d-f95f-a3b3-fd86-3ed4414765a3,64b1f023-9d3b-4a89-a77d-35adcab6622e
308fc7d0-e3f4-5299-3869-0e686a357180,3a647be2-5b1e-4e8d-8a6b-7aafd34ddb6d
8c8ab5e8-ed61-6aca-813e-fcbaef20bf5e,e98d3100-1f0f-4624-a519-6a96600cb727
6b030158-b227-82e6-2415-07e47807976f,56379e72-2fad-4f70-9ec0-124534199de8
7733f950-dfed-a206-4e1d-e4b7b89ca9ef,56379e72-2fad-4f70-9ec0-124534199de8
e4a44cb5-12e4-5c5f-dd58-abef8a8716c8,1a933821-d028-4cd9-b4ff-533d885c50cb
87460ad9-aca5-bd50-6d1a-c1a68541cbc8,1a933821-d028-4cd9-b4ff-533d885c50cb
8ef5091a-5134-31e7-b5cf-b62c35ccef85,b55e4f2a-5eda-40d1-8ac0-0ff3756e054e
f2e34298-cfe3-e0cd-4cb7-30a32a9d08a2,fa6e7b56-a402-4b02-b42d-2437264a601b
fa253b62-6be5-ebc9-1e84-78db5dd73b21,c4d0be0e-14fb-4925-909d-c13e5e4a1468
29969acb-ece9-76ac-afcf-0257a9f59b49,c4d0be0e-14fb-4925-909d-c13e5e4a1468
a288197d-9773-5449-1976-f6c6df9dc753,c3c007bb-3ac8-4d89-b43a-88ecbe53f2fa
7959a371-c5b4-8cff-48e1-379171fc7313,d2d94a62-2620-40b8-a9bb-d9684b9e2c4f
e5ddcecf-a531-e1a3-e487-66c874f55043,d2d94a62-2620-40b8-a9bb-d9684b9e2c4f
7f8a7a08-5d27-93a9-2883-f9c25aa7acd5,8b42ed37-61b2-4294-927a-82cda10c827d
e6c8d9d7-e2ad-437d-0603-0500a4571a9b,455b0d32-4fc5-4781-a188-4cb597d2d785
1d780881-90c7-c843-34db-bfd779fdcf79,455b0d32-4fc5-4781-a188-4cb597d2d785
4897d7d6-d9e2-4989-35b6-c4ace1ae58aa,d66e3b2c-6cb3-415f-8513-9cad6cf6df25
c14d1fd1-4d90-1e6c-2f2d-19db635111f8,4ab56fbf-063b-419e-8372-7537a0846d75
67e448db-123f-ecd6-2485-88f720296cb2,b50d8b5c-35f1-4439-b924-577a7491075f
25633450-cf53-c382-f34f-ca45b35a261a,6ab759eb-6ce5-4a10-bdd8-c9ebe1029eeb
0a75687b-2ed0-46cf-978a-b99d40783f5a,5f2c98a0-1332-4e25-9db0-2aaa0a791eff
96d9513c-9675-9a72-46f3-14dffa638bb0,b75c25a9-e07e-484d-898f-5e75520d8ba1
53b8a247-b4c5-b4e3-5272-217a8a03e2fe,eeee68ff-4087-42a4-bcb2-2a188e87b716
f4ae2cf7-cd2d-8d38-1d90-32f9a6da7cfa,05e2774d-1ae8-4520-a8f2-ef4f1babe7c7
e2654c7d-2522-cfdc-8864-fb260e9871ca,05e2774d-1ae8-4520-a8f2-ef4f1babe7c7
d2979c3d-c297-ce2e-c15d-e6423c76f0be,c173d8f2-575e-4081-a72c-90f29663c90f
45f2b606-ac32-cdc8-45de-e5d7a9ee0589,ee3fd373-63c6-4518-8c0d-2049f821c3cd
074ad049-bb2a-f9fe-da5d-94bf9c1ace48,ee3fd373-63c6-4518-8c0d-2049f821c3cd
ec90d5b9-206f-4784-95e1-fd6b3ed30a57,8d52f311-6024-47c4-838f-2d1775ed7aa3
1379e26e-3271-2a3e-58f6-3ebfe3237fc7,20bf07b3-1c57-4972-b31f-fe15ef4ecd52
35be226c-181f-9719-e8d9-cf7700bc7b4e,a1c6657c-9ab0-446f-9928-992351341f3e
37162a2a-eabb-58eb-7f2c-420124b761d6,629c9e34-7c59-4767-9034-e99bd9783ecb
4c4e63b6-3e05-7790-8f20-89ab7cc97a58,359da9cc-be44-4ab0-97ad-16401911a247
e0565081-4be7-4044-b66c-b48e4a464e67,359da9cc-be44-4ab0-97ad-16401911a247
2cd3ab89-ea02-9a8a-1f09-91f5c15b1d16,8be1f195-b591-4831-a073-fed050058827
59635e59-749d-66fa-db07-6efbf93c803d,8be1f195-b591-4831-a073-fed050058827
77acae48-ac8a-759d-2ad1-3d5b486d7052,8be1f195-b591-4831-a073-fed050058827
c92e5f7f-93bd-a5df-8b07-f59c32090861,0a01037e-be75-496f-8073-7933ba2cfbdc
da5cf8d5-8df3-1e75-b17a-07eff615cc4c,5adce5aa-755d-46b8-8706-17c6973cc881
1d022c4d-4071-1bc9-5699-5bc1af28b94d,221421ba-ef97-4b38-af76-debeba56ee80
1013dfbf-0a2c-e80a-0b5b-36551684da14,d610a9e0-1bb3-4fb7-a3bc-095d6fcce85d
21e85a92-0b17-0285-da2f-4d87c9fe84e8,f0bbe4bb-207a-4689-b24b-0234b40309b4
9371d894-0126-561f-0e56-134b33f1f881,508267a5-46af-4201-bb8d-d0bdc040daac
f73cf56b-4ab9-09ab-ba91-0d4b6346576f,e2a53d9c-44f2-4093-822b-f6003c1b80c1
d57e7499-ef88-d5e3-1023-9eaf6a3e2ee4,c5d4202c-4e5c-40e1-83ea-ad095f9eb461
bf5e5a90-8949-c26f-10ac-c4e5ad5dd718,e35bc0bc-59a9-42b0-add3-505a9fcff5d2
655b215e-d6d4-8a1b-dc10-47d71b1af8bf,bf8716e1-6c49-48e1-8d22-c15e3fb0d56e
b6b6c964-c590-7814-0bce-88e35a49f22a,bf8716e1-6c49-48e1-8d22-c15e3fb0d56e
3857649c-d5f3-f3c9-54d2-8943bcaedeb3,ec15aa89-fbc3-4c20-b0f8-58afc1b99111
c5a79ba6-4273-29ba-b7d8-724c683904c9,a119de8a-f458-40df-ac08-cac53672894e
e581dc1b-ea3b-d7a9-9115-becb5de3c67d,43265288-ce4b-4814-a26c-02f76f305945
c6670de3-5918-d7f1-5f70-abbc0cc14169,2f00b872-9386-47d9-8f63-5d6c87674424
b4c25dd4-28e0-ba88-a303-68a96b935ddd,776471ab-7595-4774-bfa3-084fbd80cc33
369cc418-b0b1-15dd-8a84-e92947188ea5,5ae981a8-3667-4ac4-9394-56a32c08eae5
ba147885-6b6a-f86c-228d-f6027bc78e9a,62b1b87a-719a-4684-bf12-7690491fca57
92e5b682-814f-1c0a-e0af-a1837bdf9381,16106190-f52e-4f4c-b3c3-58e394e413ea
04be59e4-9619-5e2d-ba5b-5bee7c16d0b2,cc601ca8-3e6c-4b96-ac24-6d688976ef71
eaf34ece-d0f8-d162-930d-3dac700b1d0a,5ddc506c-d7b9-4001-ba49-830b30e9656d
f01ea15c-237c-1ca2-8348-93ebdf70dd2f,a71da446-64e2-4b78-93e1-77fe86dce8e2
e4b307d8-e4eb-e4f2-d566-0d7f250f0f77,a71da446-64e2-4b78-93e1-77fe86dce8e2
9fdd329e-7259-8d9e-7a3c-7708c1e5d1ee,69763efa-237a-424b-8d40-0b7da5aba656
0b2b9735-6103-26c5-bbb8-d6ec70e82e25,a71da446-64e2-4b78-93e1-77fe86dce8e2
ebfe635c-d8aa-7518-0e5f-e5560faf3a48,94dd920e-94da-42ba-8444-e3723e618b0b
d176ebda-642f-552b-edc5-be9667f87302,94dd920e-94da-42ba-8444-e3723e618b0b
23878275-4f79-5d39-ac3f-7379f788f9e9,94dd920e-94da-42ba-8444-e3723e618b0b
4609a290-4909-0d2e-a36a-50674a06fa8d,94dd920e-94da-42ba-8444-e3723e618b0b
7c8bb9c2-b4a5-64fb-6aa5-6d68d0a84212,3008354a-4bdb-4f6c-ad42-61f017a85e53
f808bf24-9576-b390-8640-d74bd9805d79,1caf95b3-fd45-4ea6-afb0-dec44cb0e6eb
7eeff10b-7160-5d88-76e6-8c93684ab93c,278a1158-51ba-4bff-be30-7b19404440ab
7580b115-8e4f-dd67-fbf0-f9b81949ec30,63f8fa08-0c1b-4d6f-987e-17766314a393
6de1e969-8ab8-2a5b-cc79-2fcbe762c97c,278a1158-51ba-4bff-be30-7b19404440ab
f47c411e-e015-75a6-6c51-c5b2ef1591aa,63f8fa08-0c1b-4d6f-987e-17766314a393
00602376-58a6-f27b-57a9-fe179d9dca88,63f8fa08-0c1b-4d6f-987e-17766314a393
43ca778e-78df-7191-e8ad-852e334ceb18,d3820c14-c3fb-4482-8680-eb75fead5f4d
08789299-0b21-da1b-387c-9b2770a933ad,63f8fa08-0c1b-4d6f-987e-17766314a393
b076f9ed-d37c-768b-69c1-8b20b84677a7,63f8fa08-0c1b-4d6f-987e-17766314a393
063fe5ed-6069-59c7-c6db-c95969c3d4a3,1bc9a241-cea5-4f37-8277-38a7ff9646b2
092f5991-d401-d79c-6660-5d7446b1ec35,1bc9a241-cea5-4f37-8277-38a7ff9646b2
5f1805e3-8548-2f32-6bac-3922536f0a5b,63f8fa08-0c1b-4d6f-987e-17766314a393
8f733f36-2b1a-4898-d05c-7393f4c90e9d,f83842d8-00be-4524-b261-e1b02a3753a9
24eff350-8ee8-4a12-35af-7d0ad9eeae95,804abf84-9039-4570-9d9a-5e531c003cf4
f690d6c4-991a-eb77-2b7f-caceab2d3fab,804abf84-9039-4570-9d9a-5e531c003cf4
9ca45383-3d2f-ba46-5baf-b69181b4606c,804abf84-9039-4570-9d9a-5e531c003cf4
a877945d-6575-fb63-7cb6-fbdca050880e,1bc9a241-cea5-4f37-8277-38a7ff9646b2
15be3518-d7a9-cc3d-c98f-61492603b983,804abf84-9039-4570-9d9a-5e531c003cf4
518739d8-61ee-2fc3-cf9c-c0fa6989c9be,804abf84-9039-4570-9d9a-5e531c003cf4
29e69e68-42b4-2ced-83ac-d074cdccaec4,ad5e5320-8275-4abf-ba05-5e1f89b48f88
a46168b7-6445-aa7a-ad42-d6451f5fd7f0,ad5e5320-8275-4abf-ba05-5e1f89b48f88
0e40ef70-3810-8462-1eef-635e248c550d,efbf9cc9-3fd6-4ee7-9c33-da0b4a4fb1b1
60c99bbc-f3b0-9a7a-d027-9cba4836007b,764d90da-cd18-4853-bd3f-40661362c1d1
5ef49f7f-92c9-7bba-6ef7-0e8028faa007,715c4037-644d-4e34-a075-35a773322054
62eea056-c0db-a7b9-5dc4-a8b95603b65c,a4904fc6-bfda-41ba-b2de-1aa03cafa3e3
08631ab8-e868-9e52-8a3b-219a75acaeba,93b15b9c-248e-4814-91ba-280313475336
88c949e2-d714-6e48-51c4-ab2c6a14d23e,7b9f5b89-441c-4b31-accd-b1768e8ea70e
887b16b4-b298-e855-2406-d8c965831fe4,7b9f5b89-441c-4b31-accd-b1768e8ea70e
7ff5cd61-a7de-f119-4973-182cc6506713,7b9f5b89-441c-4b31-accd-b1768e8ea70e
3e4425e9-aed9-5140-784e-f71b6a201dba,2526476e-bc06-4c8a-b8a4-d51a9d5d6225
0bd1f1e1-df02-446b-0511-d9332c0d92e9,761de1ba-dd6f-4ed1-9f58-18993736d14f
1ccb2248-4421-0116-0ee9-fd73e4e417c5,761de1ba-dd6f-4ed1-9f58-18993736d14f
0410927a-072d-33b1-74c4-dd5032292e42,761de1ba-dd6f-4ed1-9f58-18993736d14f
25d58232-ea00-db4e-b0f6-df9dece7e709,761de1ba-dd6f-4ed1-9f58-18993736d14f
4bd44b08-7101-d7f8-be33-9c95af3b8b57,40250626-8b4a-468f-a44e-d27133d64115
4e752e13-984c-62b6-5eed-f838f130bf83,40250626-8b4a-468f-a44e-d27133d64115
1c602154-98c5-004b-da63-4ad0eb13e5b7,6346d3d3-d090-410d-8d27-bd5d011be2a9
b4ef4e4f-b1a7-9c08-612b-e3f927031f3a,0c051def-a922-4ec6-a35d-1f38d12ed145
9a64d169-dde6-e437-3143-2004046ec376,1493e469-5ca4-4a9d-8871-aa7b076a0d05
9b6070ce-5fb6-2a82-06d5-31fc6dc3b1d0,05d87094-f99f-44b1-9deb-e5e8f8462bac
1d867ff6-4829-447a-3875-7427352f3ad0,05d87094-f99f-44b1-9deb-e5e8f8462bac
b87e612b-7011-c95b-6982-191ae51f6061,9124fbaa-43fd-49d2-a299-f184b884c992
48dc6b71-625c-aa85-dcb1-8b19b6c2f4a5,9124fbaa-43fd-49d2-a299-f184b884c992
5fb75afb-eb59-71c2-d7aa-7eb6490ac6d9,f1d01ddf-e4ff-4243-b1fa-cbd00e7a3e31
54c68df2-3113-4a3a-16b0-56ff28fbde96,f1d01ddf-e4ff-4243-b1fa-cbd00e7a3e31
7e0b0731-481e-51c0-5c45-aeba4d8638e1,6ac0382a-0618-4f53-ad8d-362db646b0e5
4a7047e8-208a-2f0a-d913-32251fbb49ce,c2ca2059-642b-4769-818f-44c2f8a92448
dd2d78c4-980a-3795-fb95-8c690fbd5bb5,c2ca2059-642b-4769-818f-44c2f8a92448
e9bf2a72-ba0f-deef-855d-5aa613143eff,45fffcaf-7b35-4156-bca8-42fe67d80717
d4979f7f-e82c-7f04-b4e2-4584cf30c81c,45fffcaf-7b35-4156-bca8-42fe67d80717
9880efb5-a2a2-d9e9-96cd-f93fd99c60bb,c40e5182-8ba6-4bd5-9116-529889e6e5b4
3df6ad8d-62fd-5639-13b6-97e8f4e47d87,776471ab-7595-4774-bfa3-084fbd80cc33
d22fff94-585c-80c1-924a-a5d0f1964588,04d92c89-e780-4d47-b567-813604ea1e87
fe1012b5-b7d7-1fb3-f008-b5eabb642faf,204618cd-9092-4ad3-b938-ba94d78db039
0bbc2150-3d03-c17a-2694-25713d1acc74,cf2dbcb2-814a-4220-8e89-4d846655bb4a
5a478c40-c9e6-ef76-a64c-dd8e95139f40,e0a42b55-49f2-4c02-8d5b-495c190bbebb
36339caf-2acb-c020-9481-fbbdef33de12,87b1aef9-4bb5-4fc4-b9d8-858ac6ec65d4
a9e8edab-828b-d0ba-612e-10ab8852b447,41f0dcbd-3b27-4f24-b350-27d9dec2a472
2e30467a-8ebd-fee9-d660-038dd2626d83,d65fbc36-e799-4357-bffe-8f4357a9c2b0
f3717f3d-837d-ccf0-9a71-42b67570e40a,06bbec06-75fe-4150-9ac7-04642811a5ea
d19d16aa-8b36-70ee-8ee8-3bd903e4ec9f,ed9432db-e254-4f23-98a4-7b61923ff42d
3f4818b9-81d4-747b-02f6-cdc6dcedccca,b080223e-2b16-44fe-8be0-969ef7dc5411
f01fde36-d66a-e5e8-bfda-790d9eb3cce5,21152e8e-69b1-4514-9a21-1a83a6294b39
40df6cc1-6b9b-8024-1dda-0d7a83caf710,9e108637-5075-4504-bad5-431676e7d705
e61a1063-06b1-f0ae-984b-7a809eac1e73,31e35dcd-cd73-434a-9319-828dc3d9fa67
874e33dc-6da5-e3b7-6b90-a7573dc370c2,c6f9b5fa-6731-420c-a16e-f56ebdbcd257
8235618d-9cd7-5762-7db6-8a6277b86639,009a109f-75ce-4ac8-ba85-c294a7249469
ca6e1e9f-e8f6-f3c0-2301-1d63a7287ca2,009a109f-75ce-4ac8-ba85-c294a7249469
c7cbca3d-7769-e926-0b54-8f7054cba451,528c843f-ebcb-456d-80b1-7d15a52264d9
f0151470-460c-11f4-00c3-c43d45bbe2b7,528c843f-ebcb-456d-80b1-7d15a52264d9
f592a90e-0dda-6d32-36bf-be5397a1f195,46eede31-8526-449a-9f54-fac879fb00ee
f7413a0a-c7e2-48ff-7be9-0b185fdc92e4,e73e1be9-c19f-46c5-881d-d7a1e2fe36f6
87fd842d-ef9b-ad99-0ccd-a414f1ca3560,7fdbd6fa-07a1-4ac2-8393-9c19718adbb2
8b200144-2544-2262-28cd-f0cb2d9fe4f3,6201f764-e6b8-4887-94d9-16e90a4d1150
84b4004c-0f9b-c27a-759c-5862540b6203,3da65965-888b-43ed-884c-eaa7b821a5ce
c6f2db00-53ef-6cb7-9d66-e5a3d69aab33,38050dbe-8871-4b62-a296-6a323399ae20
e874c556-e8c4-36e9-3ebd-86d523e3899e,d82eca2b-2213-41da-b21c-cc2f886018a1
f1ecf908-ab38-4932-2b67-1de2d2b150bc,f74cac06-55c2-48f3-b628-4795098faa69
320776d3-db1c-7c4f-0e4c-69c1e5c38742,fda0fd52-9a6d-471b-b556-d1e4e2279594
f3da5b4b-0232-8775-6aa0-3830129e0963,caeef5f8-a349-45e4-8371-7539e318b2c8
dde803f6-c1a4-3a95-ff9f-7dcc6413095c,f37f39e9-6d0f-46cf-9e2c-7fcf4a467a53
e502d369-e317-0a82-a375-f72f98d3f9c5,b71429a6-d4bc-4877-924b-542b23dcc95a
